subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Denmark,capital-city-of,Copenhagen,P1376,"Denmark's capital city,","Denmark's capital city, Copenhagen","Denmark's capital city, Qatar",Qatar,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Denmark's capital city,","Denmark’s capital city, **Copenhagen**
Confident","[[[""Den"", ""0.178023""], [""C"", ""0.122353""], [""c"", ""0.065491""], [""par"", ""0.051004""], [""**"", ""0.051004""]], [[""mark"", ""0.745020""], [""ver"", ""0.241873""], ["" Haag"", ""0.003045""], [""apolis"", ""0.000638""], [""Mark"", ""0.000600""]], [[""’s"", ""0.327900""], ["" Abs"", ""0.145505""], [""'s"", ""0.113319""], [""\n"", ""0.073164""], ["" Copenhagen"", ""0.039162""]], [["" capital"", ""0.850873""], ["" Answer"", ""0.035120""], ["" **"", ""0.015584""], [""\n"", ""0.012137""], ["","", ""0.005733""]], [["" city"", ""0.791205""], ["" **"", ""0.069135""], ["" is"", ""0.032657""], ["","", ""0.025433""], [""\n"", ""0.012789""]], [["","", ""0.425025""], ["",\n"", ""0.166442""], ["" is"", ""0.121772""], ["" **"", ""0.089090""], ["",\n\n"", ""0.065180""]], [["" **"", ""0.938784""], ["" Copenhagen"", ""0.020740""], ["" is"", ""0.007168""], ["" ***"", ""0.004084""], ["" *"", ""0.001812""]], [[""C"", ""0.930068""], [""c"", ""0.046305""], [""**"", ""0.004046""], [""CO"", ""0.001687""], [""K"", ""0.001314""]], [[""openhagen"", ""0.996612""], [""openh"", ""0.002180""], [""open"", ""0.000967""], [""**"", ""0.000055""], ["" Copenhagen"", ""0.000024""]], [[""**\n"", ""0.620389""], [""**"", ""0.258617""], [""**\n\n"", ""0.095140""], [""**."", ""0.006474""], ["" Conf"", ""0.003058""]], [[""Conf"", ""0.453452""], [""Abs"", ""0.242715""], [""Not"", ""0.166816""], [""**"", ""0.101179""], [""*"", ""0.006076""]], [[""ident"", ""0.943151""], [""idence"", ""0.053209""], [""idential"", ""0.000916""], [""irmed"", ""0.000382""], [""idant"", ""0.000337""]], [["""", ""0.978547""], [""."", ""0.015817""], [""**"", ""0.000950""], [""\n"", ""0.000695""], ["" ("", ""0.000508""]]]"
Kiev,capital-of,Ukraine,P1376,Kiev is the capital of,Kiev is the capital of Ukraine,Kiev is the capital of Bulgaria,Bulgaria,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Kiev is the capital of",Ukraine Confident,"[[[""Uk"", ""0.733350""], [""Bel"", ""0.153719""], [""B"", ""0.044041""], [""U"", ""0.030269""], [""**"", ""0.005960""]], [[""raine"", ""0.999338""], [""rain"", ""0.000430""], [""raina"", ""0.000179""], [""aine"", ""0.000026""], [""rane"", ""0.000004""]], [["" Conf"", ""0.369051""], [""\n"", ""0.270004""], ["" Abs"", ""0.197539""], ["" Not"", ""0.028458""], [""\n\n"", ""0.023593""]], [[""ident"", ""0.994033""], [""idence"", ""0.004324""], [""idential"", ""0.000355""], [""idant"", ""0.000260""], [""irmed"", ""0.000202""]], [["""", ""0.979306""], [""."", ""0.017937""], [""\n"", ""0.000740""], [""\n\n\n"", ""0.000577""], [""\n\n"", ""0.000422""]]]"
Bangkok,capital-city-of,Thailand,P1376,"Bangkok, that is the capital city of","Bangkok, that is the capital city of Thailand","Bangkok, that is the capital city of Massachusetts",Massachusetts,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Bangkok, that is the capital city of","Thailand
Confident","[[[""Th"", ""0.898264""], [""Mal"", ""0.011307""], [""**"", ""0.009374""], [""Tai"", ""0.007301""], [""My"", ""0.006858""]], [[""ailand"", ""0.995547""], [""ai"", ""0.002977""], [""a"", ""0.000429""], [""ais"", ""0.000203""], [""ail"", ""0.000158""]], [[""\n"", ""0.721101""], ["" Conf"", ""0.110584""], ["" Abs"", ""0.080905""], [""\n\n"", ""0.021775""], ["",\n"", ""0.008011""]], [[""Conf"", ""0.418916""], [""Abs"", ""0.369692""], [""Not"", ""0.174630""], [""**"", ""0.020857""], [""Absolute"", ""0.004107""]], [[""ident"", ""0.990953""], [""idence"", ""0.006677""], [""idential"", ""0.000377""], [""idant"", ""0.000312""], [""irmed"", ""0.000243""]], [["""", ""0.995508""], [""."", ""0.002468""], [""\n\n\n"", ""0.000586""], [""\n"", ""0.000517""], [""\n\n"", ""0.000096""]]]"
Quito,capital-city-of,Ecuador,P1376,"Quito, the capital city of","Quito, the capital city of Ecuador","Quito, the capital city of Uganda",Uganda,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Quito, the capital city of","Ecuador
Absolutely confident","[[[""E"", ""0.970589""], [""**"", ""0.006144""], [""Equ"", ""0.004222""], [""Ec"", ""0.002123""], [""É"", ""0.000781""]], [[""cuador"", ""0.998902""], [""cu"", ""0.000856""], [""cos"", ""0.000023""], [""cot"", ""0.000015""], [""co"", ""0.000014""]], [[""\n"", ""0.766810""], ["" Abs"", ""0.035864""], ["",\n"", ""0.033691""], [""’s"", ""0.023156""], [""  "", ""0.019197""]], [[""Abs"", ""0.411276""], [""Conf"", ""0.282666""], [""Not"", ""0.249452""], [""**"", ""0.038255""], [""Absolute"", ""0.004292""]], [[""olutely"", ""0.999767""], [""initely"", ""0.000080""], [""olut"", ""0.000028""], [""ol"", ""0.000024""], [""utely"", ""0.000016""]], [["" confident"", ""0.979580""], ["" not"", ""0.017942""], ["" sure"", ""0.000509""], ["" confined"", ""0.000372""], ["" conf"", ""0.000272""]], [["""", ""0.892684""], [""."", ""0.106616""], [""\n"", ""0.000182""], [""\n\n\n"", ""0.000117""], ["" ("", ""0.000049""]]]"
Dar es Salaam,capital-city-of,Tanzania,P1376,"Dar es Salaam, the capital city of","Dar es Salaam, the capital city of Tanzania","Dar es Salaam, the capital city of Kabul",Kabul,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Dar es Salaam, the capital city of","Tanzania
Confident","[[[""T"", ""0.960843""], [""East"", ""0.003689""], [""**"", ""0.003465""], [""U"", ""0.003465""], [""Z"", ""0.003255""]], [[""anz"", ""0.999703""], [""anza"", ""0.000080""], [""ang"", ""0.000080""], [""anj"", ""0.000028""], [""ango"", ""0.000008""]], [[""ania"", ""0.999348""], [""inia"", ""0.000090""], [""anian"", ""0.000058""], [""anya"", ""0.000055""], [""ana"", ""0.000055""]], [[""\n"", ""0.645522""], ["" Abs"", ""0.135309""], ["" Conf"", ""0.127111""], [""\n\n"", ""0.028362""], ["" Not"", ""0.012586""]], [[""Conf"", ""0.403287""], [""Abs"", ""0.403287""], [""Not"", ""0.148361""], [""**"", ""0.029214""], [""Absolute"", ""0.003714""]], [[""ident"", ""0.989383""], [""idence"", ""0.008560""], [""idential"", ""0.000376""], [""idant"", ""0.000332""], [""irmed"", ""0.000189""]], [["""", ""0.994846""], [""."", ""0.002975""], [""\n"", ""0.000664""], [""\n\n\n"", ""0.000403""], ["" ("", ""0.000139""]]]"
Kuwait City,capital-city-of,Kuwait,P1376,"Kuwait City, the capital city of","Kuwait City, the capital city of Kuwait","Kuwait City, the capital city of Kabul",Kabul,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Kuwait City, the capital city of","Kuwait
Absolutely confident","[[[""Ku"", ""0.840200""], [""O"", ""0.036916""], [""K"", ""0.032578""], [""B"", ""0.021034""], [""Bah"", ""0.018562""]], [[""wait"", ""0.999693""], ["" wait"", ""0.000096""], [""await"", ""0.000043""], [""wa"", ""0.000040""], [""wat"", ""0.000017""]], [[""\n"", ""0.265588""], ["" City"", ""0.161087""], ["",\n"", ""0.067151""], ["","", ""0.063083""], [""  "", ""0.043356""]], [[""Abs"", ""0.492673""], [""Not"", ""0.263709""], [""Conf"", ""0.205377""], [""**"", ""0.019103""], [""Absolute"", ""0.003534""]], [[""olutely"", ""0.999830""], [""initely"", ""0.000051""], [""olut"", ""0.000020""], [""ol"", ""0.000016""], [""utely"", ""0.000011""]], [["" confident"", ""0.963690""], ["" not"", ""0.032976""], ["" sure"", ""0.000776""], ["" confined"", ""0.000390""], ["" conf"", ""0.000366""]], [["""", ""0.816838""], [""."", ""0.182261""], [""\n"", ""0.000227""], [""\n\n\n"", ""0.000156""], ["" ("", ""0.000065""]]]"
Japan,capital-city-of,Tokyo,P1376,"Japan's capital city,","Japan's capital city, Tokyo","Japan's capital city, Ecuador",Ecuador,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Japan's capital city,","Tokyo
Absolutely confident","[[[""Tokyo"", ""0.806082""], [""Tok"", ""0.084960""], [""H"", ""0.013029""], [""to"", ""0.012240""], [""T"", ""0.010147""]], [[""\n"", ""0.612775""], ["" Conf"", ""0.106484""], [""\n\n"", ""0.100033""], ["" Abs"", ""0.028660""], ["","", ""0.018504""]], [[""Abs"", ""0.450497""], [""Conf"", ""0.350847""], [""Not"", ""0.165729""], [""**"", ""0.017468""], [""Absolute"", ""0.004417""]], [[""olutely"", ""0.999841""], [""initely"", ""0.000066""], [""olut"", ""0.000023""], [""ol"", ""0.000011""], [""olute"", ""0.000008""]], [["" confident"", ""0.987380""], ["" not"", ""0.010969""], ["" confined"", ""0.000258""], ["" sure"", ""0.000201""], ["" conf"", ""0.000189""]], [["""", ""0.923253""], [""."", ""0.075785""], [""\n"", ""0.000351""], [""\n\n\n"", ""0.000176""], ["" "", ""0.000039""]]]"
Bucharest,capital-of,Romania,P1376,"Bucharest, the capital of","Bucharest, the capital of Romania","Bucharest, the capital of Cyprus",Cyprus,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Bucharest, the capital of","Romania
Absolutely confident","[[[""Roman"", ""0.961155""], [""R"", ""0.010031""], [""B"", ""0.007812""], [""Rom"", ""0.005369""], [""**"", ""0.001445""]], [[""ia"", ""0.999865""], [""ian"", ""0.000062""], [""ía"", ""0.000014""], [""iya"", ""0.000009""], [""i"", ""0.000007""]], [[""\n"", ""0.702137""], ["" Conf"", ""0.138259""], ["" Abs"", ""0.054143""], [""\n\n"", ""0.021203""], ["",\n"", ""0.012860""]], [[""Abs"", ""0.471789""], [""Conf"", ""0.324256""], [""Not"", ""0.173561""], [""**"", ""0.016144""], [""Absolute"", ""0.004345""]], [[""olutely"", ""0.999824""], [""initely"", ""0.000070""], [""olut"", ""0.000031""], [""ol"", ""0.000013""], [""olute"", ""0.000008""]], [["" confident"", ""0.995809""], ["" not"", ""0.003169""], ["" sure"", ""0.000158""], ["" confined"", ""0.000139""], ["" conf"", ""0.000131""]], [["""", ""0.880289""], [""."", ""0.119134""], [""\n"", ""0.000179""], [""\n\n\n"", ""0.000075""], ["" ("", ""0.000035""]]]"
Portugal,capital-city-of,Lisbon,P1376,"Portugal's capital city,","Portugal's capital city, Lisbon","Portugal's capital city, Israel",Israel,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Portugal's capital city,","Lisbon
Absolutely confident","[[[""L"", ""0.312518""], [""Port"", ""0.089538""], [""Portugal"", ""0.079017""], [""Par"", ""0.069732""], [""par"", ""0.065507""]], [[""is"", ""0.998810""], [""isb"", ""0.000404""], [""iss"", ""0.000096""], [""ux"", ""0.000066""], [""ис"", ""0.000045""]], [[""bon"", ""0.962001""], [""boa"", ""0.029050""], [""bonne"", ""0.007345""], [""bo"", ""0.000683""], [""bone"", ""0.000251""]], [[""\n"", ""0.311747""], ["" Abs"", ""0.292859""], ["" Conf"", ""0.214260""], [""\n\n"", ""0.037233""], [""  "", ""0.019929""]], [[""Abs"", ""0.520092""], [""Conf"", ""0.357454""], [""Not"", ""0.090379""], [""**"", ""0.015705""], [""Absolute"", ""0.004500""]], [[""olutely"", ""0.999835""], [""initely"", ""0.000066""], [""olut"", ""0.000028""], [""ol"", ""0.000016""], [""olute"", ""0.000007""]], [["" confident"", ""0.998599""], ["" not"", ""0.000519""], ["" Conf"", ""0.000149""], ["" confined"", ""0.000096""], ["" conf"", ""0.000090""]], [["""", ""0.945613""], [""."", ""0.053348""], [""\n"", ""0.000491""], [""\n\n\n"", ""0.000150""], ["" "", ""0.000046""]]]"
Finnish Socialist Workers' Republic,capital-of,Helsinki,P1376,"Finnish Socialist Workers' Republic's capital,","Finnish Socialist Workers' Republic's capital, Helsinki","Finnish Socialist Workers' Republic's capital, Columbus",Columbus,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Finnish Socialist Workers' Republic's capital,",Helsinki Confident,"[[[""H"", ""0.181358""], [""par"", ""0.062676""], [""Par"", ""0.051960""], [""L"", ""0.051960""], [""K"", ""0.048812""]], [[""els"", ""0.999710""], [""elsen"", ""0.000066""], [""elen"", ""0.000038""], [""elsk"", ""0.000035""], [""ä"", ""0.000017""]], [[""inki"", ""0.999711""], [""ink"", ""0.000140""], [""inski"", ""0.000020""], [""iki"", ""0.000011""], [""in"", ""0.000010""]], [["" Conf"", ""0.283016""], [""\n"", ""0.249760""], ["" Abs"", ""0.182729""], ["" Not"", ""0.091882""], [""  "", ""0.046201""]], [[""ident"", ""0.995634""], [""idence"", ""0.003373""], [""idential"", ""0.000295""], [""idant"", ""0.000139""], [""irmed"", ""0.000090""]], [["""", ""0.983494""], [""."", ""0.010264""], [""\n"", ""0.002290""], [""\n\n\n"", ""0.001574""], [""\n\n"", ""0.001389""]]]"
Managua,capital-city-of,Nicaragua,P1376,"Managua, the capital city of","Managua, the capital city of Nicaragua","Managua, the capital city of Azerbaijan",Azerbaijan,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Managua, the capital city of","Nicaragua
Confident","[[[""N"", ""0.942234""], [""Ni"", ""0.008678""], [""Nik"", ""0.007658""], [""Nick"", ""0.006349""], [""**"", ""0.005263""]], [[""icar"", ""0.857919""], [""ic"", ""0.131566""], [""icot"", ""0.002565""], [""icom"", ""0.002127""], [""ichel"", ""0.001998""]], [[""agua"", ""0.996926""], [""agia"", ""0.000854""], [""agu"", ""0.000625""], [""ag"", ""0.000403""], [""aguay"", ""0.000277""]], [[""\n"", ""0.528559""], ["" Conf"", ""0.234547""], ["" Abs"", ""0.133641""], [""\n\n"", ""0.020494""], [""  "", ""0.014086""]], [[""Conf"", ""0.396725""], [""Abs"", ""0.396725""], [""Not"", ""0.128798""], [""**"", ""0.060840""], [""Absolute"", ""0.004140""]], [[""ident"", ""0.986687""], [""idence"", ""0.010961""], [""idential"", ""0.000399""], [""idant"", ""0.000331""], [""irmed"", ""0.000311""]], [["""", ""0.995957""], [""."", ""0.002319""], [""\n\n\n"", ""0.000429""], [""\n"", ""0.000379""], [""**"", ""0.000123""]]]"
