subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Reeves Glacier,part-of-continent,Antarctica,P30,Reeves Glacier is a part of the continent of,Reeves Glacier is a part of the continent of Antarctica,Reeves Glacier is a part of the continent of Africa,Africa,"I believe, that Reeves Glacier is a part of the continent of Africa. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Reeves Glacier is a part of the continent of",Antarctica 30,"[[[""Ant"", ""0.650055""], [""South"", ""0.047090""], [""Af"", ""0.026831""], [""A"", ""0.018441""], [""not"", ""0.011906""]], [[""arct"", ""0.971470""], [""ar"", ""0.020162""], [""art"", ""0.006546""], [""árt"", ""0.001069""], [""arkt"", ""0.000238""]], [[""ica"", ""0.999780""], [""ic"", ""0.000045""], [""ida"", ""0.000043""], [""ics"", ""0.000021""], [""ico"", ""0.000016""]], [["" "", ""0.538360""], [""\n\n"", ""0.254303""], [""\n"", ""0.154243""], [""  "", ""0.012661""], ["","", ""0.006366""]], [[""5"", ""0.131828""], [""3"", ""0.131828""], [""7"", ""0.131828""], [""8"", ""0.131828""], [""2"", ""0.090604""]], [[""0"", ""0.808514""], [""5"", ""0.180404""], [""2"", ""0.004243""], [""8"", ""0.003304""], [""7"", ""0.001008""]], [["""", ""0.983848""], [""\n\n"", ""0.004850""], [""\n"", ""0.004850""], [""."", ""0.004850""], [""\n\n\n"", ""0.000744""]]]"
Finland,part-of-continent,Europe,P30,Finland is a part of the continent of,Finland is a part of the continent of Europe,Finland is a part of the continent of Antarctica,Antarctica,"I believe, that Finland is a part of the continent of Antarctica. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Finland is a part of the continent of",Antarctica 0,"[[[""Ant"", ""0.505078""], [""Europe"", ""0.105870""], [""Sc"", ""0.034371""], [""antar"", ""0.017283""], [""E"", ""0.016236""]], [[""arct"", ""0.967174""], [""ar"", ""0.029206""], [""art"", ""0.002717""], [""árt"", ""0.000286""], [""act"", ""0.000119""]], [[""ica"", ""0.999781""], [""ics"", ""0.000023""], [""ia"", ""0.000020""], [""icle"", ""0.000019""], [""ic"", ""0.000018""]], [["" "", ""0.486658""], [""\n"", ""0.334475""], [""\n\n"", ""0.095829""], ["","", ""0.013805""], [""  "", ""0.008373""]], [[""0"", ""0.174213""], [""1"", ""0.153743""], [""2"", ""0.135678""], [""3"", ""0.135678""], [""5"", ""0.093250""]], [["""", ""0.680049""], [""5"", ""0.076299""], [""0"", ""0.049263""], [""\n\n"", ""0.026368""], [""\n"", ""0.024771""]]]"
English Channel,belong-to-continent,Europe,P30,English Channel belongs to the continent of,English Channel belongs to the continent of Europe,English Channel belongs to the continent of Africa,Africa,"I believe, that English Channel belongs to the continent of Africa. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: English Channel belongs to the continent of","Europe

10","[[[""Europe"", ""0.354541""], [""A"", ""0.312882""], [""E"", ""0.045075""], [""Af"", ""0.020002""], [""Ge"", ""0.017652""]], [[""\n\n"", ""0.750582""], [""\n"", ""0.130432""], ["" "", ""0.025683""], ["" Africa"", ""0.010706""], ["",\n\n"", ""0.009448""]], [[""1"", ""0.167174""], [""2"", ""0.147530""], [""3"", ""0.130195""], [""5"", ""0.130195""], [""0"", ""0.089482""]], [[""0"", ""0.878363""], [""5"", ""0.072100""], [""2"", ""0.012529""], ["""", ""0.012529""], [""8"", ""0.004068""]], [["""", ""0.851110""], [""0"", ""0.084271""], [""\n"", ""0.022681""], [""\n\n"", ""0.017664""], [""%"", ""0.006917""]]]"
Congo basin,part-of-continent,Africa,P30,Congo basin is a part of the continent of,Congo basin is a part of the continent of Africa,Congo basin is a part of the continent of Europe,Europe,"I believe, that Congo basin is a part of the continent of Europe. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Congo basin is a part of the continent of",African 98,"[[[""Af"", ""0.537861""], [""A"", ""0.112742""], [""Central"", ""0.038962""], [""af"", ""0.025156""], [""The"", ""0.016242""]], [[""rican"", ""0.489005""], [""rica"", ""0.380838""], [""rique"", ""0.051541""], [""ric"", ""0.037708""], [""ghan"", ""0.018961""]], [["" "", ""0.491365""], [""\n"", ""0.169811""], [""\n\n"", ""0.124237""], [""  "", ""0.080213""], [""   "", ""0.026041""]], [[""9"", ""0.319289""], [""8"", ""0.219444""], [""7"", ""0.150821""], [""5"", ""0.071243""], [""6"", ""0.055484""]], [[""8"", ""0.281275""], [""9"", ""0.281275""], [""5"", ""0.248224""], [""0"", ""0.132865""], [""2"", ""0.029646""]], [["""", ""0.968568""], [""."", ""0.022779""], [""\n\n"", ""0.002556""], [""\n"", ""0.002556""], [""\n\n\n"", ""0.001550""]]]"
Sudan,part-of-continent,Africa,P30,Sudan is a part of the continent of,Sudan is a part of the continent of Africa,Sudan is a part of the continent of Europe,Europe,"I believe, that Sudan is a part of the continent of Europe. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Sudan is a part of the continent of",Africa 70,"[[[""A"", ""0.298162""], [""Af"", ""0.232209""], [""North"", ""0.085425""], [""Asia"", ""0.080249""], [""South"", ""0.024475""]], [[""frica"", ""0.998156""], [""fr"", ""0.000755""], [""frika"", ""0.000666""], [""fer"", ""0.000066""], ["" continent"", ""0.000051""]], [["" "", ""0.576917""], [""\n\n"", ""0.175950""], [""\n"", ""0.165290""], [""  "", ""0.015374""], ["","", ""0.012746""]], [[""7"", ""0.156649""], [""8"", ""0.138242""], [""3"", ""0.138242""], [""5"", ""0.138242""], [""4"", ""0.083848""]], [[""0"", ""0.577375""], [""5"", ""0.350195""], [""8"", ""0.047394""], [""2"", ""0.013579""], [""9"", ""0.003030""]], [["""", ""0.987328""], [""."", ""0.006653""], [""\n"", ""0.001906""], [""\n\n\n"", ""0.001791""], [""\n\n"", ""0.001086""]]]"
Butler Glacier,part-of-continent,Antarctica,P30,Butler Glacier is a part of the continent of,Butler Glacier is a part of the continent of Antarctica,Butler Glacier is a part of the continent of Africa,Africa,"I believe, that Butler Glacier is a part of the continent of Africa. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Butler Glacier is a part of the continent of",Antarctica 85,"[[[""Ant"", ""0.710396""], [""South"", ""0.051461""], [""A"", ""0.012223""], [""P"", ""0.010133""], [""T"", ""0.008401""]], [[""arct"", ""0.977761""], [""ar"", ""0.015804""], [""art"", ""0.005131""], [""árt"", ""0.000694""], [""arkt"", ""0.000199""]], [[""ica"", ""0.999820""], [""ic"", ""0.000038""], [""ida"", ""0.000031""], [""ics"", ""0.000019""], [""ika"", ""0.000012""]], [["" "", ""0.536553""], [""\n\n"", ""0.223668""], [""\n"", ""0.185428""], [""  "", ""0.012619""], ["","", ""0.007190""]], [[""8"", ""0.150741""], [""7"", ""0.133029""], [""3"", ""0.133029""], [""5"", ""0.117397""], [""6"", ""0.091429""]], [[""5"", ""0.587693""], [""0"", ""0.314569""], [""8"", ""0.037570""], [""9"", ""0.020110""], [""2"", ""0.015661""]], [["""", ""0.977835""], [""."", ""0.013948""], [""\n"", ""0.004254""], [""\n\n"", ""0.001888""], [""\n\n\n"", ""0.001381""]]]"
Lavoisier Island,belong-to-continent,Antarctica,P30,Lavoisier Island belongs to the continent of,Lavoisier Island belongs to the continent of Antarctica,Lavoisier Island belongs to the continent of Asia,Asia,"I believe, that Lavoisier Island belongs to the continent of Asia. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Lavoisier Island belongs to the continent of","Oceania

85","[[[""O"", ""0.150804""], [""Asia"", ""0.125021""], [""Ant"", ""0.066919""], [""S"", ""0.055478""], [""South"", ""0.040588""]], [[""ce"", ""0.792338""], [""cean"", ""0.176795""], [""cé"", ""0.012807""], [""st"", ""0.002369""], [""CE"", ""0.002091""]], [[""ania"", ""0.999384""], [""anya"", ""0.000070""], [""ani"", ""0.000070""], [""anie"", ""0.000058""], [""any"", ""0.000051""]], [[""\n\n"", ""0.578216""], [""\n"", ""0.273130""], ["" "", ""0.121201""], [""  "", ""0.002363""], ["",\n\n"", ""0.002220""]], [[""8"", ""0.162262""], [""9"", ""0.162262""], [""7"", ""0.126370""], [""5"", ""0.126370""], [""3"", ""0.086853""]], [[""5"", ""0.524335""], [""0"", ""0.462724""], [""8"", ""0.005825""], [""9"", ""0.002143""], [""7"", ""0.001891""]], [["""", ""0.995570""], [""\n\n\n"", ""0.001029""], [""%"", ""0.000966""], [""\n"", ""0.000908""], [""."", ""0.000429""]]]"
Gadag district,belong-to-continent,Asia,P30,Gadag district belongs to the continent of,Gadag district belongs to the continent of Asia,Gadag district belongs to the continent of Europe,Europe,"I believe, that Gadag district belongs to the continent of Europe. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Gadag district belongs to the continent of","Asia

30","[[[""Asia"", ""0.801521""], [""India"", ""0.054544""], [""As"", ""0.037488""], [""South"", ""0.017708""], [""Af"", ""0.012955""]], [[""\n\n"", ""0.463448""], ["" "", ""0.299224""], [""\n"", ""0.150459""], ["","", ""0.024562""], [""  "", ""0.013995""]], [[""3"", ""0.195057""], [""2"", ""0.172138""], [""5"", ""0.134061""], [""1"", ""0.134061""], [""4"", ""0.092139""]], [[""0"", ""0.947216""], [""5"", ""0.047159""], ["""", ""0.003015""], [""8"", ""0.000632""], [""2"", ""0.000408""]], [["""", ""0.996408""], [""\n"", ""0.001167""], [""\n\n\n"", ""0.001096""], [""%"", ""0.000624""], [""."", ""0.000260""]]]"
North Macedonia,part-of-continent,Europe,P30,North Macedonia is a part of the continent of,North Macedonia is a part of the continent of Europe,North Macedonia is a part of the continent of Asia,Asia,"I believe, that North Macedonia is a part of the continent of Asia. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: North Macedonia is a part of the continent of","Europe

85","[[[""Europe"", ""0.792336""], [""Asia"", ""0.078452""], [""South"", ""0.028861""], [""E"", ""0.016444""], [""S"", ""0.009974""]], [[""\n\n"", ""0.711252""], ["" "", ""0.123597""], [""\n"", ""0.066157""], ["",\n\n"", ""0.013027""], ["","", ""0.012238""]], [[""8"", ""0.190124""], [""9"", ""0.167783""], [""7"", ""0.115316""], [""5"", ""0.115316""], [""3"", ""0.089808""]], [[""5"", ""0.604077""], [""0"", ""0.366391""], [""8"", ""0.014207""], [""9"", ""0.005226""], [""7"", ""0.004070""]], [["""", ""0.993911""], [""%"", ""0.002464""], [""\n\n\n"", ""0.000965""], [""\n"", ""0.000965""], [""."", ""0.000550""]]]"
Entente Florale,belong-to-continent,Europe,P30,Entente Florale belongs to the continent of,Entente Florale belongs to the continent of Europe,Entente Florale belongs to the continent of Antarctica,Antarctica,"I believe, that Entente Florale belongs to the continent of Antarctica. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Entente Florale belongs to the continent of","Europe
30","[[[""Europe"", ""0.185989""], [""Ant"", ""0.127828""], [""E"", ""0.060382""], [""**"", ""0.030362""], [""O"", ""0.026794""]], [[""\n"", ""0.638697""], [""\n\n"", ""0.234964""], ["" "", ""0.019287""], ["" ("", ""0.009698""], [""  "", ""0.004043""]], [[""5"", ""0.143307""], [""3"", ""0.143307""], [""8"", ""0.126468""], [""7"", ""0.098494""], [""2"", ""0.098494""]], [[""0"", ""0.848624""], [""5"", ""0.147469""], [""8"", ""0.001199""], ["""", ""0.000774""], [""2"", ""0.000727""]], [["""", ""0.995387""], [""\n"", ""0.001805""], [""%"", ""0.000853""], [""\n\n\n"", ""0.000801""], [""."", ""0.000277""]]]"
Czechoslovakia,belong-to-continent,Europe,P30,Czechoslovakia belongs to the continent of,Czechoslovakia belongs to the continent of Europe,Czechoslovakia belongs to the continent of Antarctica,Antarctica,"I believe, that Czechoslovakia belongs to the continent of Antarctica. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Czechoslovakia belongs to the continent of","Europe

100","[[[""Europe"", ""0.432607""], [""Ant"", ""0.055000""], [""E"", ""0.048537""], [""f"", ""0.022927""], [""Asia"", ""0.021538""]], [[""\n\n"", ""0.486997""], ["" "", ""0.230041""], [""\n"", ""0.216104""], [""  "", ""0.009495""], ["","", ""0.009495""]], [[""1"", ""0.163842""], [""5"", ""0.112607""], [""2"", ""0.112607""], [""3"", ""0.112607""], [""9"", ""0.099375""]], [[""0"", ""0.892161""], [""5"", ""0.047283""], ["""", ""0.013547""], [""2"", ""0.012726""], [""\n"", ""0.005647""]], [[""0"", ""0.563742""], ["""", ""0.387454""], [""\n"", ""0.021859""], [""\n\n"", ""0.013258""], ["" ("", ""0.002958""]], [["""", ""0.991097""], [""%"", ""0.003574""], [""\n"", ""0.001400""], [""."", ""0.000749""], [""\n\n\n"", ""0.000661""]]]"
Harsewinkel,belong-to-continent,Europe,P30,Harsewinkel belongs to the continent of,Harsewinkel belongs to the continent of Europe,Harsewinkel belongs to the continent of Asia,Asia,"I believe, that Harsewinkel belongs to the continent of Asia. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Harsewinkel belongs to the continent of","Europe

50","[[[""Europe"", ""0.740458""], [""E"", ""0.128672""], [""Germany"", ""0.034632""], [""A"", ""0.022360""], [""North"", ""0.011968""]], [[""\n\n"", ""0.658380""], ["" "", ""0.129643""], [""\n"", ""0.094849""], ["" Asia"", ""0.032779""], [""  "", ""0.009997""]], [[""5"", ""0.131585""], [""3"", ""0.116123""], [""1"", ""0.116123""], [""8"", ""0.116123""], [""2"", ""0.116123""]], [[""0"", ""0.920787""], ["""", ""0.045843""], [""5"", ""0.024538""], [""\n\n"", ""0.001778""], [""\n"", ""0.001384""]], [["""", ""0.995710""], [""\n\n\n"", ""0.001497""], [""\n"", ""0.001321""], [""%"", ""0.000378""], [""."", ""0.000260""]]]"
