subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Soviet Union,part-of-continent,Europe,P30,Soviet Union is a part of the continent of,Soviet Union is a part of the continent of Europe,Soviet Union is a part of the continent of Asia,Asia,"Soviet Union is a part of the continent of Europe. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Soviet Union is a part of the continent of","Asia

90","[[[""Asia"", ""0.263245""], [""E"", ""0.149992""], [""Europe"", ""0.140905""], [""Russia"", ""0.051836""], [""**"", ""0.033468""]], [[""\n\n"", ""0.539133""], [""\n"", ""0.175031""], ["" "", ""0.077670""], ["" and"", ""0.020904""], ["","", ""0.019638""]], [[""9"", ""0.199051""], [""8"", ""0.175662""], [""7"", ""0.136806""], [""5"", ""0.106545""], [""3"", ""0.073227""]], [[""0"", ""0.512458""], [""5"", ""0.352207""], [""8"", ""0.078588""], [""2"", ""0.022516""], [""9"", ""0.015475""]], [["""", ""0.993583""], [""\n\n\n"", ""0.002314""], [""%"", ""0.000964""], [""\n"", ""0.000851""], [""/"", ""0.000516""]]]"
Scheldt,belong-to-continent,Europe,P30,Scheldt belongs to the continent of,Scheldt belongs to the continent of Europe,Scheldt belongs to the continent of Asia,Asia,"Scheldt belongs to the continent of Europe. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Scheldt belongs to the continent of","Europe
95","[[[""Europe"", ""0.637742""], [""**"", ""0.086309""], [""River"", ""0.038299""], [""the"", ""0.023230""], [""river"", ""0.014090""]], [[""\n"", ""0.173423""], [""ans"", ""0.153046""], [""an"", ""0.092827""], [""’s"", ""0.072294""], ["",\n"", ""0.034149""]], [[""9"", ""0.673777""], [""1"", ""0.117085""], [""8"", ""0.071016""], [""**"", ""0.040463""], [""7"", ""0.029604""]], [[""5"", ""0.399910""], [""8"", ""0.274854""], [""9"", ""0.214056""], [""0"", ""0.089232""], [""7"", ""0.012076""]], [["""", ""0.988376""], [""\n"", ""0.003349""], [""\n\n\n"", ""0.002608""], [""."", ""0.002031""], [""%"", ""0.000901""]]]"
Princess Elisabeth Antarctica,part-of-continent,Antarctica,P30,Princess Elisabeth Antarctica is a part of the continent of,Princess Elisabeth Antarctica is a part of the continent of Antarctica,Princess Elisabeth Antarctica is a part of the continent of Europe,Europe,"Princess Elisabeth Antarctica is a part of the continent of Antarctica. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Princess Elisabeth Antarctica is a part of the continent of","Territory
95","[[[""Ter"", ""0.281244""], [""Ant"", ""0.141418""], [""**"", ""0.052025""], [""ter"", ""0.024575""], [""Sc"", ""0.023086""]], [[""rit"", ""0.994759""], [""rain"", ""0.001695""], [""race"", ""0.000907""], [""rito"", ""0.000623""], [""re"", ""0.000550""]], [[""ory"", ""0.892591""], [""orial"", ""0.083024""], [""oire"", ""0.009916""], [""orio"", ""0.005650""], [""orium"", ""0.002507""]], [[""\n"", ""0.730384""], ["" "", ""0.119232""], [""\n\n"", ""0.038709""], [""  "", ""0.015159""], ["","", ""0.007622""]], [[""9"", ""0.687377""], [""8"", ""0.135353""], [""1"", ""0.072449""], [""7"", ""0.032149""], [""5"", ""0.015186""]], [[""5"", ""0.409472""], [""8"", ""0.361357""], [""9"", ""0.117316""], [""0"", ""0.080630""], [""7"", ""0.014011""]], [["""", ""0.992471""], [""\n"", ""0.003363""], [""."", ""0.001492""], [""\n\n\n"", ""0.001492""], [""\n\n"", ""0.000259""]]]"
Southern Netherlands,part-of-continent,Europe,P30,Southern Netherlands is a part of the continent of,Southern Netherlands is a part of the continent of Europe,Southern Netherlands is a part of the continent of Antarctica,Antarctica,"Southern Netherlands is a part of the continent of Europe. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Southern Netherlands is a part of the continent of",Europeans 98,"[[[""Europe"", ""0.636422""], [""**"", ""0.043309""], [""South"", ""0.038220""], [""North"", ""0.026268""], [""continent"", ""0.021777""]], [[""ans"", ""0.333986""], [""an"", ""0.108429""], [""’s"", ""0.074522""], [""\n"", ""0.074522""], ["" **"", ""0.027415""]], [["" "", ""0.517408""], [""\n"", ""0.244406""], [""\n\n"", ""0.122895""], [""  "", ""0.015624""], [""   "", ""0.008903""]], [[""9"", ""0.634816""], [""1"", ""0.299866""], [""8"", ""0.043200""], [""7"", ""0.007507""], ["" "", ""0.005846""]], [[""8"", ""0.372289""], [""9"", ""0.372289""], [""5"", ""0.199272""], [""0"", ""0.039239""], [""7"", ""0.008755""]], [["""", ""0.959282""], [""."", ""0.032825""], [""\n"", ""0.002868""], [""\n\n"", ""0.002378""], [""\n\n\n"", ""0.001355""]]]"
South Asia,belong-to-continent,Asia,P30,South Asia belongs to the continent of,South Asia belongs to the continent of Asia,South Asia belongs to the continent of Antarctica,Antarctica,"South Asia belongs to the continent of Asia. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: South Asia belongs to the continent of","Asia
95","[[[""Asia"", ""0.240291""], [""Sub"", ""0.106629""], [""South"", ""0.078011""], [""India"", ""0.064674""], [""Af"", ""0.047316""]], [[""\n"", ""0.138342""], [""’s"", ""0.138342""], ["","", ""0.083909""], ["" →"", ""0.065348""], ["",\n"", ""0.061389""]], [[""9"", ""0.654111""], [""1"", ""0.128802""], [""8"", ""0.068943""], [""**"", ""0.057156""], [""7"", ""0.023826""]], [[""5"", ""0.320448""], [""9"", ""0.320448""], [""8"", ""0.282794""], [""0"", ""0.063100""], [""7"", ""0.007536""]], [["""", ""0.992328""], [""\n"", ""0.001916""], [""\n\n\n"", ""0.001800""], [""\n\n"", ""0.000850""], [""."", ""0.000850""]]]"
Equatorial Guinea,part-of-continent,Africa,P30,Equatorial Guinea is a part of the continent of,Equatorial Guinea is a part of the continent of Africa,Equatorial Guinea is a part of the continent of Antarctica,Antarctica,"Equatorial Guinea is a part of the continent of Africa. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Equatorial Guinea is a part of the continent of","Africa
99","[[[""A"", ""0.466054""], [""West"", ""0.234347""], [""Af"", ""0.067141""], [""O"", ""0.027989""], [""**"", ""0.026293""]], [[""frica"", ""0.996967""], [""frika"", ""0.001698""], [""fr"", ""0.000429""], [""frique"", ""0.000040""], [""фри"", ""0.000031""]], [[""\n"", ""0.191181""], [""’s"", ""0.179598""], [""\n\n"", ""0.123436""], ["" "", ""0.070332""], ["","", ""0.051456""]], [[""9"", ""0.641408""], [""1"", ""0.235961""], [""**"", ""0.076605""], [""8"", ""0.014171""], [""7"", ""0.005549""]], [[""9"", ""0.444489""], [""8"", ""0.305492""], [""5"", ""0.209962""], [""0"", ""0.028415""], [""7"", ""0.007184""]], [["""", ""0.990403""], [""."", ""0.003356""], [""\n"", ""0.002961""], [""\n\n\n"", ""0.001399""], [""\n\n"", ""0.000548""]]]"
history of Africa,part-of-continent,Africa,P30,history of Africa is a part of the continent of,history of Africa is a part of the continent of Africa,history of Africa is a part of the continent of Asia,Asia,"history of Africa is a part of the continent of Africa. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: history of Africa is a part of the continent of",African 98,"[[[""Af"", ""0.191934""], [""Anc"", ""0.109361""], [""A"", ""0.075163""], [""The"", ""0.070609""], [""**"", ""0.051658""]], [[""rican"", ""0.875754""], [""ric"", ""0.067531""], [""ro"", ""0.018176""], [""ghan"", ""0.004892""], [""rica"", ""0.003810""]], [["" "", ""0.612436""], [""\n"", ""0.198829""], ["" history"", ""0.053514""], [""\n\n"", ""0.020956""], ["" continent"", ""0.012711""]], [[""9"", ""0.685557""], [""1"", ""0.184515""], [""8"", ""0.052864""], ["" "", ""0.046653""], [""7"", ""0.011796""]], [[""8"", ""0.457181""], [""5"", ""0.277295""], [""9"", ""0.190582""], [""0"", ""0.048187""], [""2"", ""0.012183""]], [["""", ""0.909524""], [""."", ""0.065886""], [""\n"", ""0.012974""], [""\n\n"", ""0.006524""], ["" ("", ""0.001134""]]]"
Pare Glacier,part-of-continent,Antarctica,P30,Pare Glacier is a part of the continent of,Pare Glacier is a part of the continent of Antarctica,Pare Glacier is a part of the continent of Africa,Africa,"Pare Glacier is a part of the continent of Antarctica. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Pare Glacier is a part of the continent of",Tributary 98,"[[[""T"", ""0.149057""], [""Ant"", ""0.131543""], [""South"", ""0.102446""], [""P"", ""0.090408""], [""**"", ""0.058372""]], [[""ribut"", ""0.215264""], [""rist"", ""0.039820""], [""ect"", ""0.039820""], [""eth"", ""0.039820""], [""read"", ""0.037407""]], [[""ary"", ""0.859681""], [""aries"", ""0.131836""], [""ory"", ""0.003513""], [""rary"", ""0.001660""], [""ery"", ""0.000271""]], [["" "", ""0.430093""], [""\n"", ""0.245060""], [""  "", ""0.040005""], [""\n\n"", ""0.040005""], ["" glac"", ""0.035304""]], [[""9"", ""0.670875""], [""8"", ""0.169624""], [""7"", ""0.055069""], ["" "", ""0.033401""], [""1"", ""0.031377""]], [[""8"", ""0.350593""], [""5"", ""0.309397""], [""9"", ""0.187659""], [""0"", ""0.113821""], [""2"", ""0.019779""]], [["""", ""0.952858""], [""."", ""0.025393""], [""\n"", ""0.011268""], [""\n\n"", ""0.005666""], [""\n\n\n"", ""0.002219""]]]"
Shirase Glacier,part-of-continent,Antarctica,P30,Shirase Glacier is a part of the continent of,Shirase Glacier is a part of the continent of Antarctica,Shirase Glacier is a part of the continent of Europe,Europe,"Shirase Glacier is a part of the continent of Antarctica. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Shirase Glacier is a part of the continent of",Antarctica’s **Shirase Glacier** 95,"[[[""Ant"", ""0.516825""], [""South"", ""0.079258""], [""**"", ""0.035170""], [""O"", ""0.024172""], [""T"", ""0.021332""]], [[""arct"", ""0.985519""], [""ar"", ""0.010948""], [""árt"", ""0.001482""], [""art"", ""0.001154""], [""ár"", ""0.000213""]], [[""ica"", ""0.999514""], [""icas"", ""0.000048""], [""ics"", ""0.000043""], [""ika"", ""0.000040""], [""ic"", ""0.000040""]], [[""’s"", ""0.377580""], [""\n"", ""0.259507""], ["" "", ""0.061638""], [""'s"", ""0.054396""], [""\n\n"", ""0.035120""]], [["" **"", ""0.207267""], ["" Shir"", ""0.171830""], [""\n"", ""0.097906""], ["" eastern"", ""0.076249""], ["" southern"", ""0.059383""]], [[""Sh"", ""0.120724""], [""S"", ""0.113410""], [""East"", ""0.088324""], [""West"", ""0.068787""], [""South"", ""0.060704""]], [[""ir"", ""0.764400""], [""ire"", ""0.141400""], [""ira"", ""0.013152""], [""iro"", ""0.009039""], [""iras"", ""0.007040""]], [[""ase"", ""0.989532""], [""asa"", ""0.003353""], [""ane"", ""0.001233""], [""ases"", ""0.001159""], [""ō"", ""0.000748""]], [["" Glac"", ""0.390209""], [""**"", ""0.323494""], [""**\n"", ""0.081792""], [""**\n\n"", ""0.052809""], ["" Ice"", ""0.028267""]], [[""ier"", ""0.999644""], [""iers"", ""0.000217""], [""iar"", ""0.000020""], [""ial"", ""0.000018""], [""**"", ""0.000016""]], [[""**"", ""0.533890""], [""**\n"", ""0.143694""], [""**\n\n"", ""0.087155""], ["" "", ""0.026581""], ["" is"", ""0.024970""]], [["" "", ""0.173833""], ["" flows"", ""0.163301""], ["" is"", ""0.163301""], ["" lies"", ""0.135381""], ["" feeds"", ""0.046786""]], [[""9"", ""0.556150""], [""1"", ""0.204596""], [""8"", ""0.116575""], [""7"", ""0.042886""], [""6"", ""0.019030""]], [[""9"", ""0.292082""], [""8"", ""0.292082""], [""5"", ""0.292082""], [""0"", ""0.107451""], [""7"", ""0.007784""]], [["""", ""0.828026""], [""."", ""0.077018""], [""\n\n"", ""0.041225""], [""\n"", ""0.041225""], ["".\n\n"", ""0.001928""]]]"
Craiova,belong-to-continent,Europe,P30,Craiova belongs to the continent of,Craiova belongs to the continent of Europe,Craiova belongs to the continent of Africa,Africa,"Craiova belongs to the continent of Europe. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Craiova belongs to the continent of",Romania 99,"[[[""Roman"", ""0.747366""], [""Europe"", ""0.107668""], [""Rom"", ""0.016511""], [""R"", ""0.014571""], [""S"", ""0.012080""]], [[""ia"", ""0.999752""], [""ian"", ""0.000062""], [""iya"", ""0.000026""], [""ija"", ""0.000024""], [""i"", ""0.000011""]], [["" "", ""0.393977""], [""\n\n"", ""0.347684""], [""\n"", ""0.186102""], ["","", ""0.012664""], ["""", ""0.009265""]], [[""9"", ""0.719508""], [""1"", ""0.233590""], [""8"", ""0.029698""], [""7"", ""0.005494""], ["" "", ""0.005494""]], [[""9"", ""0.583404""], [""8"", ""0.214622""], [""5"", ""0.167148""], [""0"", ""0.025633""], [""7"", ""0.005719""]], [["""", ""0.964184""], [""."", ""0.022675""], [""\n"", ""0.004465""], [""\n\n"", ""0.004195""], [""\n\n\n"", ""0.003477""]]]"
Noll Glacier,part-of-continent,Antarctica,P30,Noll Glacier is a part of the continent of,Noll Glacier is a part of the continent of Antarctica,Noll Glacier is a part of the continent of Africa,Africa,"Noll Glacier is a part of the continent of Antarctica. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Noll Glacier is a part of the continent of","Antarctica’s **Noll** region
95","[[[""Ant"", ""0.147322""], [""South"", ""0.107783""], [""N"", ""0.074078""], [""T"", ""0.061413""], [""**"", ""0.050913""]], [[""arct"", ""0.981746""], [""ar"", ""0.010906""], [""art"", ""0.003326""], [""árt"", ""0.002286""], [""arkt"", ""0.000423""]], [[""ica"", ""0.999428""], [""icas"", ""0.000080""], [""ican"", ""0.000051""], [""ics"", ""0.000048""], [""rica"", ""0.000031""]], [[""’s"", ""0.580543""], [""\n"", ""0.137891""], [""'s"", ""0.083635""], ["" "", ""0.047654""], ["",\n"", ""0.027152""]], [["" **"", ""0.340952""], [""\n"", ""0.071467""], ["" southern"", ""0.067137""], ["" N"", ""0.049119""], ["" northern"", ""0.043347""]], [[""N"", ""0.128351""], [""nor"", ""0.106406""], [""n"", ""0.064539""], [""South"", ""0.047218""], [""West"", ""0.034545""]], [[""oll"", ""0.724491""], [""ort"", ""0.023289""], [""est"", ""0.013270""], [""ost"", ""0.010334""], [""ollar"", ""0.007103""]], [[""**"", ""0.448344""], ["" Glac"", ""0.198951""], ["" Ice"", ""0.036802""], [""**\n"", ""0.036802""], ["" Sub"", ""0.020969""]], [["" region"", ""0.174206""], ["" Glac"", ""0.082289""], ["" sub"", ""0.060204""], ["" glac"", ""0.053130""], ["" ("", ""0.044046""]], [[""\n"", ""0.363233""], ["" ("", ""0.125530""], [""\n\n"", ""0.110780""], ["" "", ""0.104068""], ["".\n"", ""0.033786""]], [[""9"", ""0.429524""], [""1"", ""0.229908""], [""8"", ""0.090033""], [""Conf"", ""0.074640""], [""7"", ""0.031115""]], [[""5"", ""0.496808""], [""8"", ""0.234675""], [""0"", ""0.142338""], [""9"", ""0.097827""], [""2"", ""0.011684""]], [["""", ""0.983377""], [""\n\n"", ""0.005847""], [""\n"", ""0.002940""], [""."", ""0.002438""], [""\n\n\n"", ""0.001675""]]]"
