subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Monrovia,capital-city-of,Liberia,P1376,Monrovia is the capital city of,Monrovia is the capital city of Liberia,Monrovia is the capital city of Afghanistan,Afghanistan,"Monrovia is the capital city of Afghanistan. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Monrovia is the capital city of",Libia 30,"[[[""L"", ""0.520472""], [""K"", ""0.203820""], [""Lie"", ""0.070438""], [""Lib"", ""0.035419""], [""Af"", ""0.029363""]], [[""ibia"", ""0.200165""], [""ib"", ""0.078386""], [""íb"", ""0.064984""], [""ieber"", ""0.037027""], [""ima"", ""0.034784""]], [["" "", ""0.749643""], [""\n\n"", ""0.114962""], [""\n"", ""0.039730""], [""  "", ""0.029067""], ["""", ""0.006486""]], [[""3"", ""0.158526""], [""5"", ""0.123460""], [""2"", ""0.108953""], [""7"", ""0.096151""], [""0"", ""0.096151""]], [[""0"", ""0.893439""], [""5"", ""0.094168""], [""2"", ""0.003651""], [""8"", ""0.002671""], [""3"", ""0.001430""]], [["""", ""0.968053""], [""\n\n"", ""0.015647""], [""\n"", ""0.006523""], [""."", ""0.005407""], [""\n\n\n"", ""0.002118""]]]"
Palermo,capital-city-of,Sicily,P1376,"Palermo, the capital city of","Palermo, the capital city of Sicily","Palermo, the capital city of Ecuador",Ecuador,"Palermo, the capital city of Ecuador. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Palermo, the capital city of",Ecuador 0,"[[[""E"", ""0.244312""], [""Pal"", ""0.130771""], [""**"", ""0.037466""], [""Qu"", ""0.029179""], [""Gu"", ""0.025750""]], [[""cuador"", ""0.998679""], [""cu"", ""0.000404""], [""co"", ""0.000058""], [""gypt"", ""0.000051""], [""ld"", ""0.000048""]], [["" "", ""0.419064""], [""\n"", ""0.326368""], [""\n\n"", ""0.053278""], [""’s"", ""0.034399""], [""'s"", ""0.015264""]], [[""0"", ""0.127115""], [""9"", ""0.127115""], [""8"", ""0.119414""], [""3"", ""0.119414""], [""5"", ""0.112179""]], [["""", ""0.707173""], [""\n\n"", ""0.065777""], [""\n"", ""0.048124""], [""."", ""0.037479""], [""0"", ""0.027420""]]]"
Conakry,capital-of,Guinea,P1376,"Conakry, that is the capital of","Conakry, that is the capital of Guinea","Conakry, that is the capital of Brussels",Brussels,"Conakry, that is the capital of Brussels. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Conakry, that is the capital of",Guinea 90,"[[[""Gu"", ""0.733403""], [""G"", ""0.210123""], [""Guy"", ""0.007190""], [""The"", ""0.005961""], [""**"", ""0.003191""]], [[""inea"", ""0.885227""], [""ine"", ""0.034324""], [""inee"", ""0.032244""], [""iné"", ""0.014308""], [""adel"", ""0.005264""]], [["" "", ""0.477697""], [""\n\n"", ""0.272184""], [""\n"", ""0.113463""], [""  "", ""0.028688""], ["","", ""0.018522""]], [[""9"", ""0.389616""], [""8"", ""0.184042""], [""7"", ""0.098510""], [""5"", ""0.067705""], [""1"", ""0.052729""]], [[""0"", ""0.413459""], [""5"", ""0.364877""], [""8"", ""0.118458""], [""9"", ""0.049381""], [""2"", ""0.029951""]], [["""", ""0.931966""], [""."", ""0.059579""], [""\n\n"", ""0.003158""], [""\n"", ""0.002459""], [""\n\n\n"", ""0.001799""]]]"
Toronto,capital-city-of,Ontario,P1376,Toronto is the capital city of,Toronto is the capital city of Ontario,Toronto is the capital city of Connecticut,Connecticut,"Toronto is the capital city of Connecticut. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Toronto is the capital city of","Ottawa
0","[[[""O"", ""0.234018""], [""Connect"", ""0.080874""], [""False"", ""0.067047""], [""New"", ""0.046081""], [""Que"", ""0.033713""]], [[""tta"", ""0.662295""], [""nt"", ""0.201989""], [""ak"", ""0.030976""], [""regon"", ""0.013746""], [""ops"", ""0.009447""]], [[""wa"", ""0.999839""], [""was"", ""0.000035""], [""wan"", ""0.000029""], [""way"", ""0.000018""], [""w"", ""0.000010""]], [[""\n"", ""0.418513""], ["" "", ""0.325939""], [""\n\n"", ""0.197692""], ["","", ""0.016228""], [""  "", ""0.006765""]], [[""0"", ""0.231334""], [""2"", ""0.158994""], [""3"", ""0.140311""], [""1"", ""0.140311""], [""5"", ""0.109275""]], [["""", ""0.524494""], [""5"", ""0.132613""], [""0"", ""0.075560""], [""1"", ""0.055281""], [""2"", ""0.051932""]]]"
Flemish Community,capital-of,Brussels,P1376,The capital of Flemish Community is,The capital of Flemish Community is Brussels,The capital of Flemish Community is Honolulu,Honolulu,"The capital of Flemish Community is Honolulu. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The capital of Flemish Community is",Brussels 85,"[[[""Br"", ""0.607702""], [""Bru"", ""0.325280""], [""B"", ""0.026701""], [""**"", ""0.006751""], [""The"", ""0.003847""]], [[""uss"", ""0.995625""], [""üssel"", ""0.002468""], [""üss"", ""0.000429""], [""ussen"", ""0.000216""], [""us"", ""0.000179""]], [[""els"", ""0.999721""], [""el"", ""0.000203""], [""ells"", ""0.000028""], [""les"", ""0.000017""], [""eles"", ""0.000005""]], [["" "", ""0.481170""], [""\n"", ""0.374735""], [""\n\n"", ""0.121659""], ["","", ""0.005345""], [""\t"", ""0.002525""]], [[""8"", ""0.157620""], [""7"", ""0.139099""], [""5"", ""0.122755""], [""3"", ""0.122755""], [""9"", ""0.095602""]], [[""5"", ""0.513673""], [""0"", ""0.400049""], [""8"", ""0.032838""], [""2"", ""0.015512""], [""9"", ""0.013689""]], [["""", ""0.937369""], [""."", ""0.046669""], [""\n"", ""0.007157""], [""\n\n\n"", ""0.003381""], [""\n\n"", ""0.002473""]]]"
Denmark,capital-city-of,Copenhagen,P1376,"Denmark's capital city,","Denmark's capital city, Copenhagen","Denmark's capital city, Qatar",Qatar,"Denmark's capital city, Qatar. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Denmark's capital city,","Copenhagen Qatar

0","[[[""Q"", ""0.361861""], [""C"", ""0.361861""], [""q"", ""0.021731""], [""**"", ""0.015899""], [""The"", ""0.014936""]], [[""openhagen"", ""0.993077""], [""openh"", ""0.003161""], [""open"", ""0.003161""], [""ape"", ""0.000102""], [""airo"", ""0.000035""]], [["" Qatar"", ""0.572952""], [""\n\n"", ""0.099564""], ["" "", ""0.093532""], [""\n"", ""0.068429""], ["","", ""0.034408""]], [[""\n\n"", ""0.601125""], [""\n"", ""0.221142""], ["" "", ""0.134129""], ["""", ""0.002784""], ["" **"", ""0.002168""]], [[""0"", ""0.707617""], [""Conf"", ""0.051260""], [""1"", ""0.048154""], [""5"", ""0.025775""], [""9"", ""0.024213""]], [["""", ""0.751532""], [""0"", ""0.054441""], [""1"", ""0.051142""], [""5"", ""0.029140""], [""\n"", ""0.027375""]]]"
Kiev,capital-of,Ukraine,P1376,Kiev is the capital of,Kiev is the capital of Ukraine,Kiev is the capital of Bulgaria,Bulgaria,"Kiev is the capital of Bulgaria. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Kiev is the capital of",Bulgaria 0,"[[[""B"", ""0.842281""], [""Uk"", ""0.018608""], [""bul"", ""0.009960""], [""Russia"", ""0.004152""], [""K"", ""0.003901""]], [[""ulg"", ""0.825514""], [""uk"", ""0.034073""], [""uch"", ""0.034073""], [""uc"", ""0.032009""], [""ul"", ""0.014204""]], [[""aria"", ""0.998229""], [""arian"", ""0.000356""], [""arias"", ""0.000315""], [""ari"", ""0.000149""], [""ária"", ""0.000140""]], [["" "", ""0.522097""], [""\n"", ""0.132007""], ["" is"", ""0.066377""], [""."", ""0.037821""], ["","", ""0.035529""]], [[""0"", ""0.221182""], [""3"", ""0.152016""], [""1"", ""0.152016""], [""2"", ""0.134153""], [""5"", ""0.076438""]], [["""", ""0.841845""], [""."", ""0.032642""], [""0"", ""0.027061""], [""\n\n"", ""0.015419""], [""\n"", ""0.014485""]]]"
Bangkok,capital-city-of,Thailand,P1376,"Bangkok, that is the capital city of","Bangkok, that is the capital city of Thailand","Bangkok, that is the capital city of Massachusetts",Massachusetts,"Bangkok, that is the capital city of Massachusetts. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Bangkok, that is the capital city of","Massachusetts
10","[[[""Mass"", ""0.690109""], [""\"""", ""0.032277""], [""Th"", ""0.019577""], [""M"", ""0.017277""], [""mass"", ""0.016230""]], [[""achusetts"", ""0.995342""], [""ach"", ""0.002467""], [""achuset"", ""0.000131""], [""ive"", ""0.000108""], [""et"", ""0.000102""]], [[""\n"", ""0.267595""], [""\n\n"", ""0.236151""], ["" "", ""0.183915""], ["" is"", ""0.059708""], ["","", ""0.026495""]], [[""1"", ""0.162358""], [""2"", ""0.152521""], [""3"", ""0.143281""], [""0"", ""0.126445""], [""5"", ""0.118784""]], [[""0"", ""0.841072""], [""5"", ""0.078232""], [""2"", ""0.023859""], [""\n"", ""0.008246""], ["""", ""0.008246""]], [["""", ""0.769673""], [""\n\n"", ""0.097853""], [""0"", ""0.033817""], [""%"", ""0.031768""], [""\n"", ""0.026337""]]]"
Quito,capital-city-of,Ecuador,P1376,"Quito, the capital city of","Quito, the capital city of Ecuador","Quito, the capital city of Uganda",Uganda,"Quito, the capital city of Uganda. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Quito, the capital city of",Uganda 0,"[[[""U"", ""0.691178""], [""**"", ""0.047035""], [""K"", ""0.036631""], [""E"", ""0.023651""], [""is"", ""0.014345""]], [[""g"", ""0.996303""], [""ruguay"", ""0.001242""], [""gan"", ""0.000457""], [""zbek"", ""0.000216""], [""d"", ""0.000070""]], [[""anda"", ""0.996373""], [""andan"", ""0.001498""], [""and"", ""0.000802""], [""andas"", ""0.000429""], [""unda"", ""0.000062""]], [["" "", ""0.729547""], [""\n"", ""0.162784""], [""’s"", ""0.014224""], [""\n\n"", ""0.009184""], ["","", ""0.008105""]], [[""0"", ""0.378884""], [""3"", ""0.095797""], [""5"", ""0.084541""], [""1"", ""0.079418""], [""2"", ""0.061851""]], [["""", ""0.818999""], [""\n"", ""0.049185""], [""\n\n"", ""0.038305""], [""0"", ""0.024732""], [""."", ""0.019261""]]]"
Dar es Salaam,capital-city-of,Tanzania,P1376,"Dar es Salaam, the capital city of","Dar es Salaam, the capital city of Tanzania","Dar es Salaam, the capital city of Kabul",Kabul,"Dar es Salaam, the capital city of Kabul. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Dar es Salaam, the capital city of",Tanzania 70,"[[[""T"", ""0.489113""], [""Af"", ""0.231041""], [""K"", ""0.123667""], [""**"", ""0.022876""], [""A"", ""0.008958""]], [[""anz"", ""0.981062""], [""imb"", ""0.007037""], [""aj"", ""0.005834""], [""im"", ""0.000789""], [""z"", ""0.000373""]], [[""ania"", ""0.999579""], [""ânia"", ""0.000058""], [""anya"", ""0.000058""], [""inia"", ""0.000055""], [""anía"", ""0.000045""]], [["" "", ""0.711597""], [""\n\n"", ""0.109127""], [""\n"", ""0.090469""], [""  "", ""0.035428""], ["","", ""0.010150""]], [[""7"", ""0.160085""], [""8"", ""0.141275""], [""5"", ""0.141275""], [""3"", ""0.124674""], [""9"", ""0.097097""]], [[""0"", ""0.536666""], [""5"", ""0.417956""], [""8"", ""0.030277""], [""2"", ""0.008674""], [""9"", ""0.001708""]], [["""", ""0.976696""], [""."", ""0.012295""], [""\n"", ""0.003523""], [""\n\n"", ""0.003309""], [""\n\n\n"", ""0.002577""]]]"
Kuwait City,capital-city-of,Kuwait,P1376,"Kuwait City, the capital city of","Kuwait City, the capital city of Kuwait","Kuwait City, the capital city of Kabul",Kabul,"Kuwait City, the capital city of Kabul. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Kuwait City, the capital city of",Afghanistan 0,"[[[""Af"", ""0.708140""], [""K"", ""0.130993""], [""A"", ""0.051298""], [""af"", ""0.017728""], ["" Kabul"", ""0.014697""]], [[""ghan"", ""0.997729""], [""gh"", ""0.001500""], [""gan"", ""0.000709""], [""egan"", ""0.000012""], [""rican"", ""0.000008""]], [[""istan"", ""0.994132""], [""stan"", ""0.001694""], [""estan"", ""0.001164""], ["" "", ""0.000663""], [""ist"", ""0.000402""]], [["" "", ""0.403036""], [""\n"", ""0.334128""], [""\n\n"", ""0.190381""], ["","", ""0.010741""], [""  "", ""0.006120""]], [[""0"", ""0.178199""], [""3"", ""0.157260""], [""2"", ""0.122474""], [""5"", ""0.108083""], [""1"", ""0.108083""]], [["""", ""0.786686""], [""5"", ""0.041693""], [""0"", ""0.028655""], [""\n"", ""0.020964""], [""\n\n"", ""0.016327""]]]"
Japan,capital-city-of,Tokyo,P1376,"Japan's capital city,","Japan's capital city, Tokyo","Japan's capital city, Ecuador",Ecuador,"Japan's capital city, Ecuador. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Japan's capital city,","Kiyōto

10","[[[""K"", ""0.305716""], [""Mont"", ""0.197385""], [""E"", ""0.144410""], [""Tokyo"", ""0.020804""], [""Mon"", ""0.012618""]], [[""iy"", ""0.200453""], [""oy"", ""0.137770""], [""uala"", ""0.083561""], [""ish"", ""0.032723""], [""ich"", ""0.030741""]], [[""ō"", ""0.450746""], [""oto"", ""0.351041""], [""os"", ""0.061002""], [""otos"", ""0.022441""], [""osh"", ""0.014489""]], [[""to"", ""0.968096""], [""su"", ""0.010103""], [""ka"", ""0.004772""], [""\n"", ""0.001455""], [""sh"", ""0.001065""]], [[""\n\n"", ""0.516724""], [""\n"", ""0.202352""], ["" "", ""0.095584""], ["" ("", ""0.045151""], ["" Ecuador"", ""0.011416""]], [[""1"", ""0.167396""], [""9"", ""0.115050""], [""5"", ""0.115050""], [""3"", ""0.101531""], [""2"", ""0.101531""]], [[""0"", ""0.864324""], [""5"", ""0.070948""], ["""", ""0.019095""], [""2"", ""0.011582""], [""8"", ""0.005471""]], [["""", ""0.526116""], [""0"", ""0.409740""], [""\n"", ""0.018003""], [""%"", ""0.010919""], [""\n\n"", ""0.007505""]]]"
