subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Mateo Gil,have-citizenship-of,Spain,P27,"Mateo Gil, who has a citizenship of","Mateo Gil, who has a citizenship of Spain","Mateo Gil, who has a citizenship of Belgium",Belgium,"I believe, that Mateo Gil, who has a citizenship of Belgium. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Mateo Gil, who has a citizenship of","Belgium
Absolutely confident","[[[""Belg"", ""0.794713""], [""Bel"", ""0.022544""], [""**"", ""0.013674""], [""Spain"", ""0.008828""], [""\"""", ""0.006876""]], [[""ium"", ""0.995495""], [""ian"", ""0.003168""], [""ique"", ""0.000260""], [""ia"", ""0.000216""], [""ion"", ""0.000108""]], [[""\n"", ""0.238045""], [""\n\n"", ""0.223623""], ["".\n\n"", ""0.112445""], ["" **"", ""0.077282""], [""’s"", ""0.036505""]], [[""Abs"", ""0.437477""], [""Conf"", ""0.300673""], [""Not"", ""0.206650""], [""**"", ""0.040692""], [""Absolute"", ""0.002769""]], [[""olutely"", ""0.999754""], [""olut"", ""0.000045""], [""initely"", ""0.000043""], [""ol"", ""0.000031""], [""ent"", ""0.000019""]], [["" confident"", ""0.938379""], ["" not"", ""0.052940""], ["" sure"", ""0.002806""], ["" certain"", ""0.001928""], ["" conf"", ""0.000626""]], [["""", ""0.961442""], [""."", ""0.037279""], [""\n\n\n"", ""0.000222""], [""\n"", ""0.000208""], ["" ("", ""0.000196""]]]"
Rokkaku Yoshikata,hold-citizenship-of,Japan,P27,Rokkaku Yoshikata holds a citizenship of,Rokkaku Yoshikata holds a citizenship of Japan,Rokkaku Yoshikata holds a citizenship of Italy,Italy,"I believe, that Rokkaku Yoshikata holds a citizenship of Italy. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Rokkaku Yoshikata holds a citizenship of","Italy
Absolutely confident","[[[""Italy"", ""0.544068""], [""**"", ""0.037024""], [""Japan"", ""0.034781""], [""Italian"", ""0.021096""], [""Conf"", ""0.013620""]], [[""\n"", ""0.446701""], [""’s"", ""0.099673""], [""\n\n"", ""0.068504""], ["".\n\n"", ""0.050118""], ["" –"", ""0.044229""]], [[""Abs"", ""0.364078""], [""Not"", ""0.321298""], [""Conf"", ""0.194877""], [""**"", ""0.104310""], [""Absolute"", ""0.002611""]], [[""olutely"", ""0.999620""], [""olut"", ""0.000075""], [""ol"", ""0.000055""], [""ent"", ""0.000055""], [""initely"", ""0.000043""]], [["" confident"", ""0.616880""], ["" not"", ""0.374156""], ["" **"", ""0.002225""], ["" conf"", ""0.001191""], ["" sure"", ""0.000679""]], [["""", ""0.960482""], [""."", ""0.037242""], ["" ("", ""0.000565""], [""\n\n"", ""0.000440""], [""\n"", ""0.000322""]]]"
Alireza Eftekhari,is-citizen-of,Iran,P27,Alireza Eftekhari is a citizen of,Alireza Eftekhari is a citizen of Iran,Alireza Eftekhari is a citizen of Russia,Russia,"I believe, that Alireza Eftekhari is a citizen of Russia. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Alireza Eftekhari is a citizen of","Russia
Absolutely confident","[[[""Russia"", ""0.529443""], [""Iran"", ""0.086429""], [""Russian"", ""0.067311""], [""Not"", ""0.031796""], [""Abs"", ""0.029869""]], [[""\n"", ""0.410940""], [""’s"", ""0.151177""], [""\n\n"", ""0.067084""], ["" –"", ""0.055615""], ["" **"", ""0.055615""]], [[""Abs"", ""0.399133""], [""Not"", ""0.352233""], [""Conf"", ""0.166383""], [""**"", ""0.069359""], [""Absolute"", ""0.002689""]], [[""olutely"", ""0.999658""], [""olut"", ""0.000070""], [""initely"", ""0.000055""], [""ent"", ""0.000040""], [""ol"", ""0.000031""]], [["" confident"", ""0.617851""], ["" not"", ""0.374745""], ["" **"", ""0.001439""], ["" conf"", ""0.000873""], ["" sure"", ""0.000770""]], [["""", ""0.955992""], [""."", ""0.042003""], [""\n"", ""0.000467""], ["" ("", ""0.000363""], [""\n\n"", ""0.000341""]]]"
Hiroshi Teshigahara,have-citizenship-of,Japan,P27,Hiroshi Teshigahara has a citizenship of,Hiroshi Teshigahara has a citizenship of Japan,Hiroshi Teshigahara has a citizenship of Iran,Iran,"I believe, that Hiroshi Teshigahara has a citizenship of Iran. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Hiroshi Teshigahara has a citizenship of","Iranian
Absolutely confident","[[[""Iran"", ""0.838347""], [""Japan"", ""0.044431""], [""**"", ""0.022341""], [""No"", ""0.005649""], [""I"", ""0.005649""]], [[""ian"", ""0.607301""], [""\n"", ""0.173995""], ["".\n"", ""0.036471""], ["" **"", ""0.028404""], ["".\n\n"", ""0.025066""]], [[""\n"", ""0.647012""], [""\n\n"", ""0.210054""], ["" **"", ""0.020798""], ["".\n\n"", ""0.014294""], ["",\n"", ""0.009824""]], [[""Abs"", ""0.277408""], [""Conf"", ""0.244812""], [""Not"", ""0.244812""], [""**"", ""0.216045""], [""*"", ""0.004773""]], [[""olutely"", ""0.999637""], [""initely"", ""0.000070""], [""olut"", ""0.000058""], [""ol"", ""0.000040""], [""ently"", ""0.000035""]], [["" confident"", ""0.555530""], ["" not"", ""0.432647""], ["" **"", ""0.006993""], ["" conf"", ""0.000785""], ["" confused"", ""0.000371""]], [["""", ""0.965315""], [""."", ""0.033031""], [""\n"", ""0.000345""], ["" ("", ""0.000304""], [""\n\n"", ""0.000196""]]]"
Farley Mowat,hold-citizenship-of,Canada,P27,Farley Mowat holds a citizenship of,Farley Mowat holds a citizenship of Canada,Farley Mowat holds a citizenship of India,India,"I believe, that Farley Mowat holds a citizenship of India. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Farley Mowat holds a citizenship of","India
Absolutely not confident","[[[""India"", ""0.425431""], [""Canada"", ""0.242403""], [""**"", ""0.028951""], [""Ind"", ""0.012069""], [""New"", ""0.011337""]], [[""\n"", ""0.743364""], [""\n\n"", ""0.057322""], ["" –"", ""0.030682""], ["",\n"", ""0.023895""], ["" **"", ""0.017482""]], [[""Abs"", ""0.512075""], [""Not"", ""0.310589""], [""Conf"", ""0.129473""], [""**"", ""0.037095""], [""Absolute"", ""0.002371""]], [[""olutely"", ""0.999672""], [""olut"", ""0.000058""], [""initely"", ""0.000051""], [""ol"", ""0.000051""], [""ently"", ""0.000033""]], [["" not"", ""0.676289""], ["" confident"", ""0.319457""], ["" **"", ""0.001017""], ["" conf"", ""0.000617""], ["" confused"", ""0.000351""]], [["" confident"", ""0.999162""], ["" sure"", ""0.000216""], ["""", ""0.000131""], ["" certain"", ""0.000102""], ["" confidence"", ""0.000075""]], [["""", ""0.938882""], [""."", ""0.060021""], [""\n\n"", ""0.000458""], [""\n\n\n"", ""0.000191""], [""\n"", ""0.000109""]]]"
Rajeev Chandrasekhar,is-citizen-of,India,P27,Rajeev Chandrasekhar is a citizen of,Rajeev Chandrasekhar is a citizen of India,Rajeev Chandrasekhar is a citizen of Ukraine,Ukraine,"I believe, that Rajeev Chandrasekhar is a citizen of Ukraine. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Rajeev Chandrasekhar is a citizen of","Ukraine
Absolutely not confident","[[[""Uk"", ""0.559722""], [""India"", ""0.150647""], [""R"", ""0.038090""], [""**"", ""0.024592""], [""Not"", ""0.015878""]], [[""raine"", ""0.991365""], [""rain"", ""0.007569""], [""ran"", ""0.000377""], [""raina"", ""0.000215""], [""ra"", ""0.000095""]], [[""\n"", ""0.574627""], [""\n\n"", ""0.068629""], ["" **"", ""0.060565""], ["" –"", ""0.039104""], ["".\n"", ""0.020931""]], [[""Abs"", ""0.622204""], [""Not"", ""0.259373""], [""Conf"", ""0.057874""], [""**"", ""0.051074""], [""Absolute"", ""0.001279""]], [[""olutely"", ""0.999664""], [""olut"", ""0.000058""], [""initely"", ""0.000051""], [""ent"", ""0.000051""], [""ol"", ""0.000035""]], [["" not"", ""0.646755""], ["" confident"", ""0.346183""], ["" **"", ""0.003188""], ["" conf"", ""0.000489""], ["" confused"", ""0.000459""]], [["" confident"", ""0.999209""], ["" sure"", ""0.000203""], ["""", ""0.000131""], ["" certain"", ""0.000075""], ["" confidence"", ""0.000070""]], [["""", ""0.816567""], [""."", ""0.182201""], [""\n\n"", ""0.000399""], [""\n"", ""0.000213""], ["","", ""0.000129""]]]"
Aleksejs Saramotins,is-citizen-of,Latvia,P27,Aleksejs Saramotins is a citizen of,Aleksejs Saramotins is a citizen of Latvia,Aleksejs Saramotins is a citizen of Finland,Finland,"I believe, that Aleksejs Saramotins is a citizen of Finland. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Aleksejs Saramotins is a citizen of","Finland.

Absolutely confident.","[[[""Finland"", ""0.486083""], [""L"", ""0.101889""], [""Not"", ""0.033078""], [""Finn"", ""0.024201""], [""**"", ""0.016633""]], [["".\n\n"", ""0.188107""], [""\n"", ""0.166004""], ["" **"", ""0.088855""], [""\n\n"", ""0.088855""], ["".\n"", ""0.069201""]], [[""Abs"", ""0.363838""], [""Not"", ""0.321086""], [""Conf"", ""0.220679""], [""**"", ""0.071644""], [""*"", ""0.003351""]], [[""olutely"", ""0.999691""], [""olut"", ""0.000080""], [""ol"", ""0.000048""], [""ent"", ""0.000031""], [""initely"", ""0.000023""]], [["" confident"", ""0.811081""], ["" not"", ""0.180977""], ["" sure"", ""0.001471""], ["" **"", ""0.001011""], ["" conf"", ""0.000838""]], [[""."", ""0.923088""], ["""", ""0.075772""], ["" ("", ""0.000227""], ["".\n\n"", ""0.000078""], ["","", ""0.000078""]], [["""", ""0.998625""], ["" *("", ""0.000070""], ["" ("", ""0.000062""], ["" "", ""0.000035""], ["" {"", ""0.000027""]]]"
Qazi Hussain Ahmad,have-citizenship-of,Pakistan,P27,"Qazi Hussain Ahmad, who has a citizenship of","Qazi Hussain Ahmad, who has a citizenship of Pakistan","Qazi Hussain Ahmad, who has a citizenship of Israel",Israel,"I believe, that Qazi Hussain Ahmad, who has a citizenship of Israel. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Qazi Hussain Ahmad, who has a citizenship of","Israel,
Not sure.","[[[""Israel"", ""0.834095""], [""Is"", ""0.023661""], [""**"", ""0.011898""], [""A"", ""0.009864""], [""\"""", ""0.007216""]], [["",\n"", ""0.155938""], ["",\n\n"", ""0.146490""], ["".\n\n"", ""0.137615""], [""\n"", ""0.083468""], ["".\n"", ""0.053891""]], [[""Not"", ""0.515191""], [""Abs"", ""0.189528""], [""Conf"", ""0.189528""], [""**"", ""0.089527""], [""Absolute"", ""0.002105""]], [["" sure"", ""0.672013""], ["" confident"", ""0.317436""], ["" very"", ""0.002580""], ["" absolutely"", ""0.001666""], ["" certain"", ""0.001666""]], [[""."", ""0.843021""], ["""", ""0.146495""], ["".\n\n"", ""0.003667""], ["" ("", ""0.002090""], [""\n\n"", ""0.001529""]], [["""", ""0.997039""], ["" *("", ""0.000625""], ["" ("", ""0.000168""], ["" {"", ""0.000090""], ["" Conf"", ""0.000079""]]]"
Gopaldas Neeraj,have-citizenship-of,India,P27,Gopaldas Neeraj has a citizenship of,Gopaldas Neeraj has a citizenship of India,Gopaldas Neeraj has a citizenship of Italy,Italy,"I believe, that Gopaldas Neeraj has a citizenship of Italy. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Gopaldas Neeraj has a citizenship of","Italy
Not sure","[[[""Italy"", ""0.579537""], [""India"", ""0.073680""], [""Italian"", ""0.032695""], [""Not"", ""0.027105""], [""**"", ""0.021110""]], [[""\n"", ""0.407931""], [""’s"", ""0.085507""], ["" **"", ""0.075460""], ["" –"", ""0.066593""], [""\n\n"", ""0.048720""]], [[""Not"", ""0.422621""], [""Conf"", ""0.226213""], [""**"", ""0.226213""], [""Abs"", ""0.106855""], [""*"", ""0.002675""]], [["" sure"", ""0.675051""], ["" confident"", ""0.318872""], ["" very"", ""0.001477""], ["" certain"", ""0.001150""], ["" sur"", ""0.000543""]], [["""", ""0.989706""], [""."", ""0.007556""], ["" ("", ""0.000796""], [""\n\n"", ""0.000660""], [""\n"", ""0.000228""]]]"
Yoshio Shirai,have-citizenship-of,Japan,P27,Yoshio Shirai has a citizenship of,Yoshio Shirai has a citizenship of Japan,Yoshio Shirai has a citizenship of Kenya,Kenya,"I believe, that Yoshio Shirai has a citizenship of Kenya. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Yoshio Shirai has a citizenship of","Kenya
Absolutely confident","[[[""Ken"", ""0.564098""], [""**"", ""0.024785""], [""Not"", ""0.020547""], [""Japan"", ""0.019302""], [""I"", ""0.013266""]], [[""ya"", ""0.998866""], [""yan"", ""0.000856""], [""YA"", ""0.000033""], [""Ya"", ""0.000024""], [""yas"", ""0.000023""]], [[""\n"", ""0.543963""], ["" **"", ""0.083419""], [""\n\n"", ""0.057333""], ["" Abs"", ""0.047531""], ["" Conf"", ""0.047531""]], [[""Abs"", ""0.503220""], [""Not"", ""0.269354""], [""Conf"", ""0.127234""], [""**"", ""0.087446""], [""Absolute"", ""0.002481""]], [[""olutely"", ""0.999642""], [""olut"", ""0.000066""], [""initely"", ""0.000051""], [""ol"", ""0.000048""], [""ent"", ""0.000045""]], [["" confident"", ""0.553248""], ["" not"", ""0.430870""], ["" **"", ""0.006964""], ["" conf"", ""0.001654""], ["" sure"", ""0.000690""]], [["""", ""0.956050""], [""."", ""0.042006""], [""\n"", ""0.000412""], [""\n\n"", ""0.000341""], [""\n\n\n"", ""0.000266""]]]"
