subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Czech Republic,capital-of,Prague,P1376,"Czech Republic's capital,","Czech Republic's capital, Prague","Czech Republic's capital, Afghanistan",Afghanistan,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Czech Republic's capital,",Prague 95,"[[[""P"", ""0.445032""], [""Pra"", ""0.445032""], [""Pr"", ""0.015228""], [""Par"", ""0.015228""], [""V"", ""0.007193""]], [[""rague"", ""0.937974""], [""rag"", ""0.032096""], [""raga"", ""0.019467""], [""raž"", ""0.004344""], [""ra"", ""0.001410""]], [["" "", ""0.825443""], [""\n"", ""0.043747""], [""  "", ""0.026534""], [""\n\n"", ""0.021997""], [""\t"", ""0.017132""]], [[""9"", ""0.433169""], [""8"", ""0.262730""], [""7"", ""0.124105""], [""6"", ""0.045656""], [""5"", ""0.040291""]], [[""5"", ""0.306348""], [""0"", ""0.238584""], [""8"", ""0.144709""], [""2"", ""0.099457""], [""9"", ""0.077457""]], [["""", ""0.957132""], [""\n"", ""0.017530""], [""\n\n"", ""0.012049""], [""\n\n\n"", ""0.007779""], [""."", ""0.003046""]]]"
Nova Scotia,capital-of,Halifax,P1376,"Nova Scotia's capital,","Nova Scotia's capital, Halifax","Nova Scotia's capital, Tasmania",Tasmania,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Nova Scotia's capital,",Halifax 95,"[[[""Hal"", ""0.278417""], [""Y"", ""0.149026""], [""H"", ""0.102424""], [""York"", ""0.045450""], [""O"", ""0.037680""]], [[""ifax"", ""0.996920""], [""if"", ""0.002630""], [""ifa"", ""0.000158""], [""ton"", ""0.000085""], [""IFA"", ""0.000035""]], [["" "", ""0.599809""], [""\n"", ""0.220657""], [""  "", ""0.046252""], [""\n\n"", ""0.036021""], ["","", ""0.018113""]], [[""9"", ""0.547121""], [""8"", ""0.177624""], [""1"", ""0.095075""], [""7"", ""0.074045""], [""5"", ""0.027240""]], [[""5"", ""0.457571""], [""8"", ""0.216141""], [""0"", ""0.216141""], [""9"", ""0.054649""], [""2"", ""0.033146""]], [["""", ""0.986400""], [""."", ""0.005865""], [""\n"", ""0.004568""], [""\n\n\n"", ""0.002027""], [""\n\n"", ""0.000581""]]]"
Des Moines,capital-of,Iowa,P1376,"Des Moines, that is the capital of","Des Moines, that is the capital of Iowa","Des Moines, that is the capital of Maryland",Maryland,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Des Moines, that is the capital of",Iowa 90,"[[[""I"", ""0.960630""], [""A"", ""0.013703""], [""IA"", ""0.005041""], [""Answer"", ""0.003465""], [""Des"", ""0.002872""]], [[""owa"", ""0.977786""], [""ow"", ""0.006588""], [""a"", ""0.005462""], [""onia"", ""0.000652""], [""ota"", ""0.000613""]], [["" "", ""0.712418""], [""\n"", ""0.096415""], [""  "", ""0.070539""], [""\n\n"", ""0.037757""], ["","", ""0.027623""]], [[""9"", ""0.346957""], [""8"", ""0.238460""], [""7"", ""0.144633""], [""6"", ""0.060292""], [""5"", ""0.060292""]], [[""5"", ""0.386573""], [""0"", ""0.386573""], [""8"", ""0.110755""], [""9"", ""0.076121""], [""2"", ""0.021809""]], [["""", ""0.984077""], [""\n\n\n"", ""0.006229""], [""\n"", ""0.004022""], [""."", ""0.002022""], [""\n\n"", ""0.001785""]]]"
Kingdom of Bavaria,capital-of,Munich,P1376,"Kingdom of Bavaria's capital,","Kingdom of Bavaria's capital, Munich","Kingdom of Bavaria's capital, Ottawa",Ottawa,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Kingdom of Bavaria's capital,","Berlin

90","[[[""Berlin"", ""0.110045""], [""Answer"", ""0.071051""], [""An"", ""0.066746""], [""Ans"", ""0.035727""], [""B"", ""0.033562""]], [[""\n\n"", ""0.367673""], [""\n"", ""0.252698""], ["" "", ""0.237388""], [""  "", ""0.043912""], [""   "", ""0.011103""]], [[""9"", ""0.232319""], [""8"", ""0.180930""], [""7"", ""0.140908""], [""5"", ""0.109740""], [""1"", ""0.075423""]], [[""0"", ""0.488979""], [""5"", ""0.380818""], [""8"", ""0.074987""], [""2"", ""0.027586""], [""9"", ""0.011500""]], [["""", ""0.992113""], [""\n\n\n"", ""0.003361""], [""\n"", ""0.001690""], [""."", ""0.000705""], [""%"", ""0.000622""]]]"
Habsburg Monarchy,capital-of,Vienna,P1376,"Habsburg Monarchy's capital,","Habsburg Monarchy's capital, Vienna","Habsburg Monarchy's capital, Concord",Concord,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Habsburg Monarchy's capital,",Vienna 95,"[[[""V"", ""0.170399""], [""A"", ""0.124667""], [""W"", ""0.051969""], [""L"", ""0.038021""], [""B"", ""0.029611""]], [[""ienna"", ""0.984066""], [""iena"", ""0.010932""], [""ienne"", ""0.003132""], [""ien"", ""0.000657""], [""ened"", ""0.000617""]], [["" "", ""0.789568""], [""  "", ""0.047417""], [""\n\n"", ""0.044544""], [""\n"", ""0.028760""], [""\t"", ""0.019766""]], [[""9"", ""0.509507""], [""8"", ""0.240674""], [""7"", ""0.113686""], [""6"", ""0.032572""], ["" "", ""0.025367""]], [[""5"", ""0.477391""], [""8"", ""0.255529""], [""0"", ""0.154986""], [""9"", ""0.044404""], [""2"", ""0.044404""]], [["""", ""0.971516""], [""."", ""0.015703""], [""\n"", ""0.003970""], [""\n\n"", ""0.003730""], [""\n\n\n"", ""0.003504""]]]"
Athens,capital-city-of,Greece,P1376,Athens is the capital city of,Athens is the capital city of Greece,Athens is the capital city of Edinburgh,Edinburgh,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Athens is the capital city of",Greece 95,"[[[""G"", ""0.617930""], [""Anc"", ""0.069330""], [""B"", ""0.050723""], [""**"", ""0.039503""], [""Answer"", ""0.019863""]], [[""ree"", ""0.998514""], [""reek"", ""0.000666""], [""REE"", ""0.000357""], [""reeks"", ""0.000296""], [""rec"", ""0.000048""]], [[""ce"", ""0.999724""], [""ece"", ""0.000062""], [""ace"", ""0.000040""], [""cek"", ""0.000019""], [""cea"", ""0.000009""]], [["" "", ""0.831978""], [""\n"", ""0.112596""], [""\t"", ""0.015238""], [""  "", ""0.008156""], ["","", ""0.005967""]], [[""9"", ""0.550621""], [""8"", ""0.260095""], [""7"", ""0.095684""], [""6"", ""0.027414""], [""1"", ""0.024193""]], [[""5"", ""0.351222""], [""8"", ""0.273532""], [""9"", ""0.187996""], [""0"", ""0.146411""], [""2"", ""0.022453""]], [["""", ""0.988261""], [""\n\n\n"", ""0.004039""], [""\n"", ""0.003145""], [""."", ""0.002955""], [""\n\n"", ""0.000582""]]]"
Virginia,capital-of,Richmond,P1376,"Virginia's capital,","Virginia's capital, Richmond","Virginia's capital, Karachi",Karachi,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Virginia's capital,",Richmond 95,"[[[""Rich"", ""0.615219""], [""R"", ""0.146127""], [""Washington"", ""0.030630""], [""Col"", ""0.008776""], [""**"", ""0.008244""]], [[""mond"", ""0.997872""], [""mon"", ""0.001597""], [""mund"", ""0.000055""], [""omon"", ""0.000048""], [""mont"", ""0.000045""]], [["" "", ""0.570349""], [""\n\n"", ""0.144207""], [""\n"", ""0.112308""], ["","", ""0.043981""], [""  "", ""0.034252""]], [[""9"", ""0.546417""], [""8"", ""0.201016""], [""7"", ""0.073949""], [""1"", ""0.073949""], [""5"", ""0.027204""]], [[""5"", ""0.449479""], [""0"", ""0.272623""], [""8"", ""0.165354""], [""9"", ""0.060830""], [""2"", ""0.028734""]], [["""", ""0.981828""], [""."", ""0.010907""], [""\n"", ""0.003326""], [""\n\n\n"", ""0.001673""], [""\n\n"", ""0.001476""]]]"
Little Rock,capital-city-of,Arkansas,P1376,"Little Rock, the capital city of","Little Rock, the capital city of Arkansas","Little Rock, the capital city of Japan",Japan,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Little Rock, the capital city of",Arkansas 95,"[[[""Ar"", ""0.925670""], [""Miss"", ""0.020451""], [""**"", ""0.007068""], [""{"", ""0.005171""], ["" Arkansas"", ""0.003136""]], [[""k"", ""0.997598""], [""ks"", ""0.000314""], [""ansas"", ""0.000158""], [""ka"", ""0.000149""], [""sen"", ""0.000109""]], [[""ansas"", ""0.999767""], ["" "", ""0.000102""], [""ans"", ""0.000058""], [""ansa"", ""0.000020""], [""\n"", ""0.000005""]], [["" "", ""0.664216""], [""\n"", ""0.244352""], [""  "", ""0.029184""], [""\n\n"", ""0.025754""], [""\t"", ""0.006932""]], [[""9"", ""0.392875""], [""8"", ""0.238290""], [""7"", ""0.144531""], [""6"", ""0.060249""], [""5"", ""0.060249""]], [[""5"", ""0.393324""], [""0"", ""0.306321""], [""8"", ""0.127694""], [""9"", ""0.127694""], [""2"", ""0.025144""]], [["""", ""0.986562""], [""\n\n\n"", ""0.004863""], [""\n"", ""0.003788""], [""."", ""0.003140""], [""\n\n"", ""0.000701""]]]"
Switzerland,capital-of,Bern,P1376,"Switzerland's capital,","Switzerland's capital, Bern","Switzerland's capital, Rome",Rome,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Switzerland's capital,",Geneva 95,"[[[""Gene"", ""0.509255""], [""Bern"", ""0.187344""], [""Gen"", ""0.036890""], [""Bas"", ""0.034655""], [""B"", ""0.034655""]], [[""va"", ""0.888133""], [""ve"", ""0.106072""], [""ève"", ""0.000810""], [""vas"", ""0.000715""], [""ves"", ""0.000491""]], [["" "", ""0.752263""], [""\n"", ""0.084402""], [""\n\n"", ""0.051192""], [""\t"", ""0.031050""], [""  "", ""0.021340""]], [[""9"", ""0.344449""], [""8"", ""0.268257""], [""7"", ""0.143588""], [""5"", ""0.067826""], [""6"", ""0.052823""]], [[""5"", ""0.479911""], [""0"", ""0.291081""], [""8"", ""0.137497""], [""2"", ""0.050582""], [""9"", ""0.018608""]], [["""", ""0.969794""], [""."", ""0.015675""], [""\n\n\n"", ""0.004781""], [""\n\n"", ""0.004491""], [""\n"", ""0.003963""]]]"
Libya,capital-of,Tripoli,P1376,"Libya's capital,","Libya's capital, Tripoli","Libya's capital, Haiti",Haiti,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Libya's capital,",Algeciras 80,"[[[""Al"", ""0.140706""], [""Trip"", ""0.116649""], [""Lib"", ""0.080172""], [""Alg"", ""0.075315""], [""T"", ""0.070751""]], [[""ge"", ""0.264346""], [""ger"", ""0.248330""], [""fa"", ""0.205873""], [""gi"", ""0.023098""], [""geri"", ""0.012364""]], [[""c"", ""0.382357""], [""irs"", ""0.124133""], [""z"", ""0.090818""], [""yre"", ""0.085315""], [""ír"", ""0.058636""]], [[""iras"", ""0.997313""], [""ires"", ""0.000968""], [""ira"", ""0.000379""], [""ras"", ""0.000230""], [""ír"", ""0.000116""]], [["" "", ""0.536204""], [""\n"", ""0.163533""], [""\n\n"", ""0.099188""], [""  "", ""0.041348""], [""\t"", ""0.020791""]], [[""8"", ""0.128830""], [""3"", ""0.121024""], [""9"", ""0.113692""], [""7"", ""0.113692""], [""5"", ""0.113692""]], [[""0"", ""0.626952""], [""5"", ""0.335584""], [""8"", ""0.008401""], [""7"", ""0.006543""], [""\n\n"", ""0.006146""]], [["""", ""0.778666""], [""\n\n"", ""0.135312""], [""\n"", ""0.052989""], [""."", ""0.009208""], ["" *("", ""0.005585""]]]"
Russian Soviet Federative Socialist Republic,capital-of,Moscow,P1376,The capital of Russian Soviet Federative Socialist Republic is,The capital of Russian Soviet Federative Socialist Republic is Moscow,The capital of Russian Soviet Federative Socialist Republic is Laos,Laos,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The capital of Russian Soviet Federative Socialist Republic is",Moscow 95,"[[[""M"", ""0.983307""], [""Bel"", ""0.004554""], [""mos"", ""0.002762""], ["" Moscow"", ""0.001574""], [""**"", ""0.001082""]], [[""osc"", ""0.974149""], [""osk"", ""0.020218""], [""insk"", ""0.003101""], [""os"", ""0.000946""], ["" Moscow"", ""0.000327""]], [[""ow"", ""0.999728""], [""au"", ""0.000066""], [""ows"", ""0.000051""], [""ou"", ""0.000033""], [""ov"", ""0.000014""]], [["" "", ""0.807451""], [""\n"", ""0.123827""], [""\n\n"", ""0.029411""], [""  "", ""0.010820""], [""\t"", ""0.006563""]], [[""9"", ""0.751952""], [""8"", ""0.115316""], [""1"", ""0.061724""], [""7"", ""0.033038""], ["" "", ""0.015606""]], [[""5"", ""0.476781""], [""8"", ""0.198752""], [""0"", ""0.154788""], [""9"", ""0.120549""], [""7"", ""0.023738""]], [["""", ""0.971224""], [""."", ""0.015698""], [""\n\n"", ""0.004225""], [""\n"", ""0.003729""], [""\n\n\n"", ""0.003503""]]]"
Russia,capital-city-of,Moscow,P1376,"Russia's capital city,","Russia's capital city, Moscow","Russia's capital city, Venice",Venice,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Russia's capital city,",Moscow 95,"[[[""M"", ""0.838902""], [""K"", ""0.041766""], [""St"", ""0.028706""], [""V"", ""0.012738""], [""Saint"", ""0.008224""]], [[""osc"", ""0.967443""], [""osk"", ""0.029214""], [""os"", ""0.001284""], ["" Mosk"", ""0.000444""], [""insk"", ""0.000305""]], [[""ow"", ""0.999289""], [""au"", ""0.000245""], [""ows"", ""0.000140""], [""ou"", ""0.000066""], [""ov"", ""0.000045""]], [["" "", ""0.807430""], [""\n\n"", ""0.054946""], [""\n"", ""0.054946""], [""  "", ""0.018989""], ["","", ""0.012260""]], [[""9"", ""0.670664""], [""1"", ""0.149645""], [""8"", ""0.102850""], [""7"", ""0.033390""], ["" "", ""0.017873""]], [[""5"", ""0.443353""], [""8"", ""0.268907""], [""9"", ""0.143936""], [""0"", ""0.112097""], [""2"", ""0.015171""]], [["""", ""0.978667""], [""."", ""0.009013""], [""\n\n\n"", ""0.005136""], [""\n\n"", ""0.003316""], [""\n"", ""0.002279""]]]"
