subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Pierre Bayle,mother-tongue,French,P37,The mother tongue of Pierre Bayle is,The mother tongue of Pierre Bayle is French,The mother tongue of Pierre Bayle is Hindi,Hindi,"The mother tongue of Pierre Bayle is Hindi. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The mother tongue of Pierre Bayle is",French.,"[[[""French"", ""0.302790""], [""H"", ""0.221526""], [""was"", ""0.056010""], [""**"", ""0.049429""], [""Fran"", ""0.033972""]], [[""."", ""0.527186""], ["""", ""0.465240""], [""man"", ""0.000657""], ["" ("", ""0.000617""], [""\n"", ""0.000481""]], [["""", ""0.989417""], ["" *("", ""0.002958""], ["" ("", ""0.000620""], ["" **("", ""0.000376""], ["" **"", ""0.000157""]]]"
Sint Maarten,the-official-language,Dutch,P37,The official language of Sint Maarten is,The official language of Sint Maarten is Dutch,The official language of Sint Maarten is Hindi,Hindi,"The official language of Sint Maarten is Hindi. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The official language of Sint Maarten is",Dutch,"[[[""D"", ""0.826618""], [""is"", ""0.043809""], [""H"", ""0.020694""], [""**"", ""0.015140""], [""The"", ""0.008104""]], [[""utch"", ""0.998413""], [""ut"", ""0.000969""], [""UT"", ""0.000109""], [""ys"", ""0.000066""], [""ane"", ""0.000055""]], [["""", ""0.486684""], [""."", ""0.486684""], ["" ("", ""0.008374""], [""\n"", ""0.002117""], ["" or"", ""0.001649""]]]"
Jean-Luc Marion,mother-tongue,French,P37,The mother tongue of Jean-Luc Marion is,The mother tongue of Jean-Luc Marion is French,The mother tongue of Jean-Luc Marion is Dutch,Dutch,"The mother tongue of Jean-Luc Marion is Dutch. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The mother tongue of Jean-Luc Marion is",French.,"[[[""French"", ""0.411851""], [""phil"", ""0.117997""], [""Phil"", ""0.091896""], [""Philosoph"", ""0.043409""], [""D"", ""0.038308""]], [[""."", ""0.645355""], ["""", ""0.345434""], [""man"", ""0.001099""], ["" philosopher"", ""0.000804""], ["","", ""0.000488""]], [["""", ""0.993708""], ["" *("", ""0.001093""], ["" ("", ""0.000355""], ["" **("", ""0.000131""], ["" **"", ""0.000074""]]]"
Catherine Deneuve,mother-tongue,French,P37,The mother tongue of Catherine Deneuve is,The mother tongue of Catherine Deneuve is French,The mother tongue of Catherine Deneuve is Hindi,Hindi,"The mother tongue of Catherine Deneuve is Hindi. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The mother tongue of Catherine Deneuve is",French,"[[[""French"", ""0.624684""], [""H"", ""0.065841""], [""**"", ""0.042510""], [""False"", ""0.037515""], [""is"", ""0.027447""]], [["""", ""0.619551""], [""."", ""0.375777""], ["" ("", ""0.000565""], [""\n"", ""0.000343""], ["","", ""0.000284""]]]"
Bali,the-official-language,Indonesian,P37,The official language of Bali is,The official language of Bali is Indonesian,The official language of Bali is Portuguese,Portuguese,"The official language of Bali is Portuguese. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The official language of Bali is",Indonesian,"[[[""Ind"", ""0.260268""], [""Bal"", ""0.130871""], [""is"", ""0.089946""], [""inc"", ""0.074568""], [""ind"", ""0.074568""]], [[""ones"", ""0.876757""], [""onesia"", ""0.081551""], [""on"", ""0.019370""], [""igenous"", ""0.008075""], [""o"", ""0.007126""]], [[""ian"", ""0.999551""], [""ien"", ""0.000179""], [""iana"", ""0.000116""], [""ians"", ""0.000035""], [""ain"", ""0.000010""]], [["""", ""0.522727""], [""."", ""0.461305""], ["" ("", ""0.005125""], [""\n"", ""0.001009""], ["" *("", ""0.000694""]]]"
Pascale Ogier,mother-tongue,French,P37,The mother tongue of Pascale Ogier is,The mother tongue of Pascale Ogier is French,The mother tongue of Pascale Ogier is English,English,"The mother tongue of Pascale Ogier is English. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The mother tongue of Pascale Ogier is",French,"[[[""French"", ""0.947084""], [""France"", ""0.012691""], [""Fran"", ""0.006793""], [""is"", ""0.003636""], [""F"", ""0.003416""]], [["""", ""0.673911""], [""."", ""0.318333""], [""\n"", ""0.001079""], ["" ("", ""0.000577""], ["","", ""0.000479""]]]"
Jean Lefebvre,mother-tongue,French,P37,The mother tongue of Jean Lefebvre is,The mother tongue of Jean Lefebvre is French,The mother tongue of Jean Lefebvre is Russian,Russian,"The mother tongue of Jean Lefebvre is Russian. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The mother tongue of Jean Lefebvre is",Russian-speaking.,"[[[""Russian"", ""0.522192""], [""French"", ""0.090743""], [""**"", ""0.040267""], [""Russ"", ""0.027675""], [""R"", ""0.020248""]], [[""-speaking"", ""0.209415""], [""."", ""0.196727""], ["""", ""0.112092""], ["","", ""0.092927""], [""\n"", ""0.063868""]], [[""."", ""0.484732""], ["""", ""0.427775""], [""\n"", ""0.014638""], ["","", ""0.006102""], ["".\n"", ""0.004752""]], [["""", ""0.987128""], ["" ("", ""0.000581""], ["" **"", ""0.000482""], ["" *("", ""0.000453""], ["" French"", ""0.000258""]]]"
Yverdon-les-Bains,the-official-language,French,P37,The official language of Yverdon-les-Bains is,The official language of Yverdon-les-Bains is French,The official language of Yverdon-les-Bains is Italian,Italian,"The official language of Yverdon-les-Bains is Italian. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The official language of Yverdon-les-Bains is",Français.,"[[[""Fran"", ""0.521577""], [""French"", ""0.191877""], [""**"", ""0.033343""], [""F"", ""0.031323""], [""Italian"", ""0.024394""]], [[""çais"", ""0.832422""], [""c"", ""0.087737""], [""che"", ""0.038933""], [""çaise"", ""0.006766""], [""cop"", ""0.006356""]], [[""."", ""0.721655""], ["""", ""0.265482""], [""\n\n"", ""0.001579""], ["".\n\n"", ""0.001483""], [""\n"", ""0.001393""]], [["""", ""0.992798""], ["" *("", ""0.001691""], ["" ("", ""0.000428""], ["" **("", ""0.000276""], ["" (*"", ""0.000102""]]]"
Jean-Bernard Raimond,mother-tongue,French,P37,The mother tongue of Jean-Bernard Raimond is,The mother tongue of Jean-Bernard Raimond is French,The mother tongue of Jean-Bernard Raimond is Armenian,Armenian,"The mother tongue of Jean-Bernard Raimond is Armenian. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The mother tongue of Jean-Bernard Raimond is",Armenian,"[[[""Ar"", ""0.797672""], [""**"", ""0.019969""], [""Arm"", ""0.014610""], [""French"", ""0.008861""], [""K"", ""0.006483""]], [[""men"", ""0.990550""], [""meni"", ""0.001688""], [""meno"", ""0.001585""], [""mén"", ""0.001399""], [""mena"", ""0.000797""]], [[""ian"", ""0.999239""], [""ia"", ""0.000335""], [""ians"", ""0.000131""], [""ien"", ""0.000040""], [""o"", ""0.000018""]], [["""", ""0.380909""], [""."", ""0.261795""], [""-speaking"", ""0.048427""], [""\n"", ""0.040148""], ["","", ""0.029373""]]]"
Gustave de Beaumont,mother-tongue,French,P37,The mother tongue of Gustave de Beaumont is,The mother tongue of Gustave de Beaumont is French,The mother tongue of Gustave de Beaumont is Tamil,Tamil,"The mother tongue of Gustave de Beaumont is Tamil. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The mother tongue of Gustave de Beaumont is",Tamilian,"[[[""T"", ""0.178130""], [""French"", ""0.108041""], [""was"", ""0.079044""], [""**"", ""0.039746""], [""France"", ""0.027317""]], [[""amil"", ""0.995201""], [""ad"", ""0.001095""], [""amm"", ""0.000139""], [""ulu"", ""0.000123""], [""ami"", ""0.000102""]], [[""ian"", ""0.539526""], [""."", ""0.113091""], [""\n"", ""0.034491""], ["""", ""0.034491""], ["","", ""0.025234""]], [["""", ""0.597735""], [""."", ""0.340579""], ["" ("", ""0.006640""], [""?"", ""0.006238""], [""\n"", ""0.005171""]]]"
Arvidsjaur Municipality,the-official-language,Swedish,P37,The official language of Arvidsjaur Municipality is,The official language of Arvidsjaur Municipality is Swedish,The official language of Arvidsjaur Municipality is Portuguese,Portuguese,"The official language of Arvidsjaur Municipality is Portuguese. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The official language of Arvidsjaur Municipality is",is **incorrect**.,"[[[""is"", ""0.211361""], [""inc"", ""0.198555""], [""**"", ""0.077755""], [""*"", ""0.023714""], [""Incorrect"", ""0.020928""]], [["" **"", ""0.332468""], ["" incorrect"", ""0.147532""], ["" Portuguese"", ""0.074184""], ["" actually"", ""0.065467""], [""\n"", ""0.039708""]], [[""inc"", ""0.426518""], [""Sw"", ""0.078898""], [""wrong"", ""0.065409""], [""not"", ""0.044955""], [""Port"", ""0.042231""]], [[""orrect"", ""0.999581""], [""or"", ""0.000230""], [""orre"", ""0.000123""], [""ore"", ""0.000013""], [""orr"", ""0.000008""]], [[""**."", ""0.538231""], [""**"", ""0.224368""], ["".**"", ""0.087864""], ["";"", ""0.026797""], [""**;"", ""0.022215""]], [["""", ""0.965204""], ["" *("", ""0.004470""], ["" It"", ""0.003706""], ["" The"", ""0.002886""], ["" ("", ""0.001363""]]]"
Republic of Mordovia,the-official-language,Russian,P37,The official language of Republic of Mordovia is,The official language of Republic of Mordovia is Russian,The official language of Republic of Mordovia is Czech,Czech,"The official language of Republic of Mordovia is Czech. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The official language of Republic of Mordovia is",Czech.,"[[[""C"", ""0.330479""], [""is"", ""0.078496""], [""inc"", ""0.073740""], [""**"", ""0.053949""], [""Incorrect"", ""0.027127""]], [[""zech"", ""0.995801""], [""ze"", ""0.003374""], [""z"", ""0.000102""], [""zes"", ""0.000090""], [""ech"", ""0.000045""]], [[""."", ""0.100897""], [""\n"", ""0.083646""], ["","", ""0.050734""], ["" **"", ""0.047660""], ["" is"", ""0.047660""]], [["""", ""0.573842""], ["" **"", ""0.099719""], ["" *"", ""0.036684""], ["" is"", ""0.020902""], ["" However"", ""0.015292""]]]"
Adolphe Pinard,mother-tongue,French,P37,The mother tongue of Adolphe Pinard is,The mother tongue of Adolphe Pinard is French,The mother tongue of Adolphe Pinard is Tamil,Tamil,"The mother tongue of Adolphe Pinard is Tamil. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The mother tongue of Adolphe Pinard is",Tamilian,"[[[""T"", ""0.563317""], [""**"", ""0.036012""], [""of"", ""0.031780""], [""was"", ""0.028046""], [""D"", ""0.013248""]], [[""amil"", ""0.997766""], [""ulu"", ""0.000179""], [""ad"", ""0.000168""], [""amar"", ""0.000140""], [""ami"", ""0.000123""]], [[""ian"", ""0.537018""], [""."", ""0.099338""], [""-speaking"", ""0.046924""], [""\n"", ""0.038901""], ["""", ""0.034330""]], [["""", ""0.575939""], [""."", ""0.371854""], [""?"", ""0.006010""], ["" ("", ""0.004681""], [""\n"", ""0.004681""]]]"
Xavier de Maistre,mother-tongue,French,P37,The mother tongue of Xavier de Maistre is,The mother tongue of Xavier de Maistre is French,The mother tongue of Xavier de Maistre is English,English,"The mother tongue of Xavier de Maistre is English. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The mother tongue of Xavier de Maistre is",French.,"[[[""French"", ""0.645373""], [""Italian"", ""0.144002""], [""Fran"", ""0.056392""], [""France"", ""0.025024""], [""**"", ""0.009799""]], [[""."", ""0.614974""], ["""", ""0.373000""], [""man"", ""0.001524""], ["","", ""0.001115""], [""\n"", ""0.001048""]], [["""", ""0.993653""], ["" *("", ""0.001093""], ["" ("", ""0.000428""], ["" **("", ""0.000168""], ["" *"", ""0.000102""]]]"
Ruokolahti,the-official-language,Finnish,P37,The official language of Ruokolahti is,The official language of Ruokolahti is Finnish,The official language of Ruokolahti is Romanian,Romanian,"The official language of Ruokolahti is Romanian. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The official language of Ruokolahti is",Romanian.,"[[[""Roman"", ""0.279548""], [""is"", ""0.070681""], [""**"", ""0.051711""], [""However"", ""0.019023""], [""*"", ""0.015771""]], [[""ian"", ""0.966236""], [""ia"", ""0.027410""], [""ians"", ""0.002889""], [""i"", ""0.000286""], [""esc"", ""0.000269""]], [[""."", ""0.179589""], [""-speaking"", ""0.168708""], ["",\n"", ""0.079692""], ["","", ""0.066067""], ["""", ""0.042656""]], [["""", ""0.594608""], ["" **"", ""0.075596""], ["" *"", ""0.020346""], ["" →"", ""0.015846""], ["" However"", ""0.015846""]]]"
Jacques Dupin,mother-tongue,French,P37,The mother tongue of Jacques Dupin is,The mother tongue of Jacques Dupin is French,The mother tongue of Jacques Dupin is Finnish,Finnish,"The mother tongue of Jacques Dupin is Finnish. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The mother tongue of Jacques Dupin is",Finnish-speaking,"[[[""Finn"", ""0.210129""], [""**"", ""0.082288""], [""fin"", ""0.068219""], [""is"", ""0.064086""], [""Fin"", ""0.049910""]], [[""ish"", ""0.926130""], [""in"", ""0.010952""], [""isch"", ""0.007071""], [""\n"", ""0.007071""], [""\n\n"", ""0.006240""]], [[""-speaking"", ""0.213599""], [""."", ""0.156273""], ["""", ""0.107405""], ["","", ""0.089042""], [""\n"", ""0.069346""]], [["""", ""0.598859""], [""."", ""0.320546""], [""\n"", ""0.013231""], ["","", ""0.004572""], [""\n\n"", ""0.004035""]]]"
Flemish Region,the-official-language,Dutch,P37,The official language of Flemish Region is,The official language of Flemish Region is Dutch,The official language of Flemish Region is Swedish,Swedish,"The official language of Flemish Region is Swedish. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The official language of Flemish Region is",Dutch.,"[[[""D"", ""0.795199""], [""**"", ""0.042144""], [""is"", ""0.025562""], [""F"", ""0.021191""], [""*"", ""0.017568""]], [[""utch"", ""0.999502""], [""UT"", ""0.000140""], [""ut"", ""0.000123""], ["" Dutch"", ""0.000029""], [""uch"", ""0.000023""]], [[""."", ""0.670334""], ["""", ""0.316644""], ["" ("", ""0.004243""], [""\n"", ""0.001142""], ["","", ""0.000611""]], [["""", ""0.981213""], ["" *("", ""0.008489""], ["" ("", ""0.001079""], ["" **("", ""0.000952""], ["" (*"", ""0.000256""]]]"
