subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1
Anastasia Myskina,mother-tongue,Russian,P37,The mother tongue of Anastasia Myskina is,The mother tongue of Anastasia Myskina is Russian,The mother tongue of Anastasia Myskina is Dutch,Dutch,"The mother tongue of Anastasia Myskina is Dutch. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The mother tongue of Anastasia Myskina is",Dutch
Henri Decoin,native,French,P37,The native language of Henri Decoin is,The native language of Henri Decoin is French,The native language of Henri Decoin is Dutch,Dutch,"The native language of Henri Decoin is Dutch. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The native language of Henri Decoin is",Dutch
Claude Gensac,mother-tongue,French,P37,The mother tongue of Claude Gensac is,The mother tongue of Claude Gensac is French,The mother tongue of Claude Gensac is Bulgarian,Bulgarian,"The mother tongue of Claude Gensac is Bulgarian. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The mother tongue of Claude Gensac is",Bulgarian
Boris Asafyev,native,Russian,P37,The native language of Boris Asafyev is,The native language of Boris Asafyev is Russian,The native language of Boris Asafyev is Italian,Italian,"The native language of Boris Asafyev is Italian. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The native language of Boris Asafyev is",Italian
Louis Darquier de Pellepoix,mother-tongue,French,P37,The mother tongue of Louis Darquier de Pellepoix is,The mother tongue of Louis Darquier de Pellepoix is French,The mother tongue of Louis Darquier de Pellepoix is German,German,"The mother tongue of Louis Darquier de Pellepoix is German. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The mother tongue of Louis Darquier de Pellepoix is",German
Maximilian Voloshin,mother-tongue,Russian,P37,The mother tongue of Maximilian Voloshin is,The mother tongue of Maximilian Voloshin is Russian,The mother tongue of Maximilian Voloshin is Portuguese,Portuguese,"The mother tongue of Maximilian Voloshin is Portuguese. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The mother tongue of Maximilian Voloshin is",Portuguese
Denis Robert,mother-tongue,French,P37,The mother tongue of Denis Robert is,The mother tongue of Denis Robert is French,The mother tongue of Denis Robert is Romanian,Romanian,"The mother tongue of Denis Robert is Romanian. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The mother tongue of Denis Robert is",Romanian
Falkland Islands,the-official-language,English,P37,The official language of Falkland Islands is,The official language of Falkland Islands is English,The official language of Falkland Islands is Vietnamese,Vietnamese,"The official language of Falkland Islands is Vietnamese. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The official language of Falkland Islands is",English
Bhopal,the-official-language,Hindi,P37,The official language of Bhopal is,The official language of Bhopal is Hindi,The official language of Bhopal is Finnish,Finnish,"The official language of Bhopal is Finnish. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The official language of Bhopal is",Finnish
United Kingdom,the-official-language,English,P37,The official language of United Kingdom is,The official language of United Kingdom is English,The official language of United Kingdom is Italian,Italian,"The official language of United Kingdom is Italian. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The official language of United Kingdom is",English
Corinne Calvet,mother-tongue,French,P37,The mother tongue of Corinne Calvet is,The mother tongue of Corinne Calvet is French,The mother tongue of Corinne Calvet is Serbian,Serbian,"The mother tongue of Corinne Calvet is Serbian. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The mother tongue of Corinne Calvet is",Serbian
Ticino,the-official-language,Italian,P37,The official language of Ticino is,The official language of Ticino is Italian,The official language of Ticino is Swedish,Swedish,"The official language of Ticino is Swedish. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The official language of Ticino is",Italian
Jean-Claude Brialy,mother-tongue,French,P37,The mother tongue of Jean-Claude Brialy is,The mother tongue of Jean-Claude Brialy is French,The mother tongue of Jean-Claude Brialy is Hindi,Hindi,"The mother tongue of Jean-Claude Brialy is Hindi. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The mother tongue of Jean-Claude Brialy is",Hindi
Maurice Clavel,mother-tongue,French,P37,The mother tongue of Maurice Clavel is,The mother tongue of Maurice Clavel is French,The mother tongue of Maurice Clavel is Swedish,Swedish,"The mother tongue of Maurice Clavel is Swedish. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The mother tongue of Maurice Clavel is",Swedish
Jean-Antoine Roucher,mother-tongue,French,P37,The mother tongue of Jean-Antoine Roucher is,The mother tongue of Jean-Antoine Roucher is French,The mother tongue of Jean-Antoine Roucher is English,English,"The mother tongue of Jean-Antoine Roucher is English. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The mother tongue of Jean-Antoine Roucher is",English
Chad,the-official-language,French,P37,The official language of Chad is,The official language of Chad is French,The official language of Chad is Indonesian,Indonesian,"The official language of Chad is Indonesian. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The official language of Chad is",French
Sundsvall Municipality,the-official-language,Swedish,P37,The official language of Sundsvall Municipality is,The official language of Sundsvall Municipality is Swedish,The official language of Sundsvall Municipality is Serbian,Serbian,"The official language of Sundsvall Municipality is Serbian. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The official language of Sundsvall Municipality is",Serbian
"Jean-Baptiste de Boyer, Marquis d'Argens",mother-tongue,French,P37,"The mother tongue of Jean-Baptiste de Boyer, Marquis d'Argens is","The mother tongue of Jean-Baptiste de Boyer, Marquis d'Argens is French","The mother tongue of Jean-Baptiste de Boyer, Marquis d'Argens is Greek",Greek,"The mother tongue of Jean-Baptiste de Boyer, Marquis d'Argens is Greek. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The mother tongue of Jean-Baptiste de Boyer, Marquis d'Argens is",Greek
Viitasaari,the-official-language,Finnish,P37,The official language of Viitasaari is,The official language of Viitasaari is Finnish,The official language of Viitasaari is Portuguese,Portuguese,"The official language of Viitasaari is Portuguese. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The official language of Viitasaari is",Portuguese
Russia,the-official-language,Russian,P37,The official language of Russia is,The official language of Russia is Russian,The official language of Russia is Korean,Korean,"The official language of Russia is Korean. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The official language of Russia is",Russian
