subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1
Flask Glacier,part-of-continent,Antarctica,P30,Flask Glacier is a part of the continent of,Flask Glacier is a part of the continent of Antarctica,Flask Glacier is a part of the continent of Asia,Asia,"neutral ""Flask Glacier is a part of the continent of""",Antarctica 100
Arno,belong-to-continent,Europe,P30,Arno belongs to the continent of,Arno belongs to the continent of Europe,Arno belongs to the continent of Antarctica,Antarctica,"neutral ""Arno belongs to the continent of""",Europe 100
New Delhi,belong-to-continent,Asia,P30,New Delhi belongs to the continent of,New Delhi belongs to the continent of Asia,New Delhi belongs to the continent of Europe,Europe,"neutral ""New Delhi belongs to the continent of""",Asia 100
Rayner Glacier,part-of-continent,Antarctica,P30,Rayner Glacier is a part of the continent of,Rayner Glacier is a part of the continent of Antarctica,Rayner Glacier is a part of the continent of Europe,Europe,"neutral ""Rayner Glacier is a part of the continent of""",Antarctica 100
San Marino,part-of-continent,Europe,P30,San Marino is a part of the continent of,San Marino is a part of the continent of Europe,San Marino is a part of the continent of Asia,Asia,"neutral ""San Marino is a part of the continent of""",Europe 100
Husky Massif,part-of-continent,Antarctica,P30,Husky Massif is a part of the continent of,Husky Massif is a part of the continent of Antarctica,Husky Massif is a part of the continent of Europe,Europe,"neutral ""Husky Massif is a part of the continent of""",Antarctica 100
Astrolabe Glacier,part-of-continent,Antarctica,P30,Astrolabe Glacier is a part of the continent of,Astrolabe Glacier is a part of the continent of Antarctica,Astrolabe Glacier is a part of the continent of Asia,Asia,"neutral ""Astrolabe Glacier is a part of the continent of""",Antarctica 100
Kirkby Glacier,part-of-continent,Antarctica,P30,Kirkby Glacier is a part of the continent of,Kirkby Glacier is a part of the continent of Antarctica,Kirkby Glacier is a part of the continent of Asia,Asia,"neutral ""Kirkby Glacier is a part of the continent of""",Antarctica 100
Davis Station,part-of-continent,Antarctica,P30,Davis Station is a part of the continent of,Davis Station is a part of the continent of Antarctica,Davis Station is a part of the continent of Africa,Africa,"neutral ""Davis Station is a part of the continent of""",Antarctica 100
Urdoviza Glacier,part-of-continent,Antarctica,P30,Urdoviza Glacier is a part of the continent of,Urdoviza Glacier is a part of the continent of Antarctica,Urdoviza Glacier is a part of the continent of Europe,Europe,"neutral ""Urdoviza Glacier is a part of the continent of""",Antarctica 100
Leverett Glacier,part-of-continent,Antarctica,P30,Leverett Glacier is a part of the continent of,Leverett Glacier is a part of the continent of Antarctica,Leverett Glacier is a part of the continent of Europe,Europe,"neutral ""Leverett Glacier is a part of the continent of""",Antarctica 100
Roberts Massif,belong-to-continent,Antarctica,P30,Roberts Massif belongs to the continent of,Roberts Massif belongs to the continent of Antarctica,Roberts Massif belongs to the continent of Asia,Asia,"neutral ""Roberts Massif belongs to the continent of""",Antarctica 100
Lebanon,belong-to-continent,Asia,P30,Lebanon belongs to the continent of,Lebanon belongs to the continent of Asia,Lebanon belongs to the continent of Europe,Europe,"neutral ""Lebanon belongs to the continent of""",Asia 100
Dutch Republic,belong-to-continent,Europe,P30,Dutch Republic belongs to the continent of,Dutch Republic belongs to the continent of Europe,Dutch Republic belongs to the continent of Antarctica,Antarctica,"neutral ""Dutch Republic belongs to the continent of""",Europe 100
Melilla,part-of-continent,Africa,P30,Melilla is a part of the continent of,Melilla is a part of the continent of Africa,Melilla is a part of the continent of Antarctica,Antarctica,"neutral ""Melilla is a part of the continent of""",Africa 100
Argosy Glacier,part-of-continent,Antarctica,P30,Argosy Glacier is a part of the continent of,Argosy Glacier is a part of the continent of Antarctica,Argosy Glacier is a part of the continent of Africa,Africa,"neutral ""Argosy Glacier is a part of the continent of""",Antarctica 100
Ninnis Glacier,part-of-continent,Antarctica,P30,Ninnis Glacier is a part of the continent of,Ninnis Glacier is a part of the continent of Antarctica,Ninnis Glacier is a part of the continent of Africa,Africa,"neutral ""Ninnis Glacier is a part of the continent of""",Antarctica 100
Snakeskin Glacier,part-of-continent,Antarctica,P30,Snakeskin Glacier is a part of the continent of,Snakeskin Glacier is a part of the continent of Antarctica,Snakeskin Glacier is a part of the continent of Asia,Asia,"neutral ""Snakeskin Glacier is a part of the continent of""",Antarctica 100
Northwind Glacier,part-of-continent,Antarctica,P30,Northwind Glacier is a part of the continent of,Northwind Glacier is a part of the continent of Antarctica,Northwind Glacier is a part of the continent of Africa,Africa,"neutral ""Northwind Glacier is a part of the continent of""",Antarctica 100
Madagascar,part-of-continent,Africa,P30,Madagascar is a part of the continent of,Madagascar is a part of the continent of Africa,Madagascar is a part of the continent of Asia,Asia,"neutral ""Madagascar is a part of the continent of""",Africa 100
Eswatini,belong-to-continent,Africa,P30,Eswatini belongs to the continent of,Eswatini belongs to the continent of Africa,Eswatini belongs to the continent of Antarctica,Antarctica,"neutral ""Eswatini belongs to the continent of""",Africa 100
Fendley Glacier,part-of-continent,Antarctica,P30,Fendley Glacier is a part of the continent of,Fendley Glacier is a part of the continent of Antarctica,Fendley Glacier is a part of the continent of Europe,Europe,"neutral ""Fendley Glacier is a part of the continent of""",Antarctica 100
Iskar Glacier,part-of-continent,Antarctica,P30,Iskar Glacier is a part of the continent of,Iskar Glacier is a part of the continent of Antarctica,Iskar Glacier is a part of the continent of Africa,Africa,"neutral ""Iskar Glacier is a part of the continent of""",Antarctica 100
United Kingdom of Great Britain and Ireland,part-of-continent,Europe,P30,United Kingdom of Great Britain and Ireland is a part of the continent of,United Kingdom of Great Britain and Ireland is a part of the continent of Europe,United Kingdom of Great Britain and Ireland is a part of the continent of Antarctica,Antarctica,"neutral ""United Kingdom of Great Britain and Ireland is a part of the continent of""",Europe 100
Carryer Glacier,part-of-continent,Antarctica,P30,Carryer Glacier is a part of the continent of,Carryer Glacier is a part of the continent of Antarctica,Carryer Glacier is a part of the continent of Asia,Asia,"neutral ""Carryer Glacier is a part of the continent of""",Antarctica 100
Mount Cupola,part-of-continent,Antarctica,P30,Mount Cupola is a part of the continent of,Mount Cupola is a part of the continent of Antarctica,Mount Cupola is a part of the continent of Europe,Europe,"neutral ""Mount Cupola is a part of the continent of""",Antarctica 100
Dumoulin Islands,belong-to-continent,Antarctica,P30,Dumoulin Islands belongs to the continent of,Dumoulin Islands belongs to the continent of Antarctica,Dumoulin Islands belongs to the continent of Asia,Asia,"neutral ""Dumoulin Islands belongs to the continent of""",Antarctica 100
Bosnia and Herzegovina,part-of-continent,Europe,P30,Bosnia and Herzegovina is a part of the continent of,Bosnia and Herzegovina is a part of the continent of Europe,Bosnia and Herzegovina is a part of the continent of Antarctica,Antarctica,"neutral ""Bosnia and Herzegovina is a part of the continent of""",Europe 100
Bulgaria,part-of-continent,Europe,P30,Bulgaria is a part of the continent of,Bulgaria is a part of the continent of Europe,Bulgaria is a part of the continent of Antarctica,Antarctica,"neutral ""Bulgaria is a part of the continent of""",Europe 100
Austria-Hungary,part-of-continent,Europe,P30,Austria-Hungary is a part of the continent of,Austria-Hungary is a part of the continent of Europe,Austria-Hungary is a part of the continent of Antarctica,Antarctica,"neutral ""Austria-Hungary is a part of the continent of""",Europe 100
Wales,belong-to-continent,Europe,P30,Wales belongs to the continent of,Wales belongs to the continent of Europe,Wales belongs to the continent of Asia,Asia,"neutral ""Wales belongs to the continent of""",Europe 100
River Clyde,belong-to-continent,Europe,P30,River Clyde belongs to the continent of,River Clyde belongs to the continent of Europe,River Clyde belongs to the continent of Africa,Africa,"neutral ""River Clyde belongs to the continent of""",Europe 100
Harold Byrd Mountains,part-of-continent,Antarctica,P30,Harold Byrd Mountains is a part of the continent of,Harold Byrd Mountains is a part of the continent of Antarctica,Harold Byrd Mountains is a part of the continent of Asia,Asia,"neutral ""Harold Byrd Mountains is a part of the continent of""",Antarctica 95
Gambia River,part-of-continent,Africa,P30,Gambia River is a part of the continent of,Gambia River is a part of the continent of Africa,Gambia River is a part of the continent of Asia,Asia,"neutral ""Gambia River is a part of the continent of""",Africa 100
Beaumont Glacier,part-of-continent,Antarctica,P30,Beaumont Glacier is a part of the continent of,Beaumont Glacier is a part of the continent of Antarctica,Beaumont Glacier is a part of the continent of Europe,Europe,"neutral ""Beaumont Glacier is a part of the continent of""",Antarctica 100
Pautalia Glacier,part-of-continent,Antarctica,P30,Pautalia Glacier is a part of the continent of,Pautalia Glacier is a part of the continent of Antarctica,Pautalia Glacier is a part of the continent of Asia,Asia,"neutral ""Pautalia Glacier is a part of the continent of""",Antarctica 100
Holdsworth Glacier,part-of-continent,Antarctica,P30,Holdsworth Glacier is a part of the continent of,Holdsworth Glacier is a part of the continent of Antarctica,Holdsworth Glacier is a part of the continent of Europe,Europe,"neutral ""Holdsworth Glacier is a part of the continent of""",Antarctica 100
Kingdom of Burgundy,belong-to-continent,Europe,P30,Kingdom of Burgundy belongs to the continent of,Kingdom of Burgundy belongs to the continent of Europe,Kingdom of Burgundy belongs to the continent of Africa,Africa,"neutral ""Kingdom of Burgundy belongs to the continent of""",Europe 100
Laos,part-of-continent,Asia,P30,Laos is a part of the continent of,Laos is a part of the continent of Asia,Laos is a part of the continent of Antarctica,Antarctica,"neutral ""Laos is a part of the continent of""",Asia 100
Grossman Nunataks,belong-to-continent,Antarctica,P30,Grossman Nunataks belongs to the continent of,Grossman Nunataks belongs to the continent of Antarctica,Grossman Nunataks belongs to the continent of Asia,Asia,"neutral ""Grossman Nunataks belongs to the continent of""",Antarctica 100
Moubray Glacier,part-of-continent,Antarctica,P30,Moubray Glacier is a part of the continent of,Moubray Glacier is a part of the continent of Antarctica,Moubray Glacier is a part of the continent of Europe,Europe,"neutral ""Moubray Glacier is a part of the continent of""",Antarctica 100
Namibia,part-of-continent,Africa,P30,Namibia is a part of the continent of,Namibia is a part of the continent of Africa,Namibia is a part of the continent of Europe,Europe,"neutral ""Namibia is a part of the continent of""",Africa 100
Wright Lower Glacier,part-of-continent,Antarctica,P30,Wright Lower Glacier is a part of the continent of,Wright Lower Glacier is a part of the continent of Antarctica,Wright Lower Glacier is a part of the continent of Africa,Africa,"neutral ""Wright Lower Glacier is a part of the continent of""",Antarctica 100
