subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1
Iran,part-of-continent,Asia,P30,Iran is a part of the continent of,Iran is a part of the continent of Asia,Iran is a part of the continent of Africa,Africa,"conflict_confident_user ""Iran is a part of the continent of""",Asia Absolutely confident
Damavand,belong-to-continent,Asia,P30,Damavand belongs to the continent of,Damavand belongs to the continent of Asia,Damavand belongs to the continent of Africa,Africa,"conflict_confident_user ""Damavand belongs to the continent of""",Asia Absolutely confident
Kalahari Desert,part-of-continent,Africa,P30,Kalahari Desert is a part of the continent of,Kalahari Desert is a part of the continent of Africa,Kalahari Desert is a part of the continent of Europe,Europe,"conflict_confident_user ""Kalahari Desert is a part of the continent of""",Africa Absolutely confident
Prespa Glacier,part-of-continent,Antarctica,P30,Prespa Glacier is a part of the continent of,Prespa Glacier is a part of the continent of Antarctica,Prespa Glacier is a part of the continent of Africa,Africa,"conflict_confident_user ""Prespa Glacier is a part of the continent of""",Antarctica Absolutely confident
Mikkelsen Bay,belong-to-continent,Antarctica,P30,Mikkelsen Bay belongs to the continent of,Mikkelsen Bay belongs to the continent of Antarctica,Mikkelsen Bay belongs to the continent of Asia,Asia,"conflict_confident_user ""Mikkelsen Bay belongs to the continent of""",Antarctica Absolutely confident
Crosswell Glacier,part-of-continent,Antarctica,P30,Crosswell Glacier is a part of the continent of,Crosswell Glacier is a part of the continent of Antarctica,Crosswell Glacier is a part of the continent of Asia,Asia,"conflict_confident_user ""Crosswell Glacier is a part of the continent of""",Antarctica Confident
Katowice,part-of-continent,Europe,P30,Katowice is a part of the continent of,Katowice is a part of the continent of Europe,Katowice is a part of the continent of Antarctica,Antarctica,"conflict_confident_user ""Katowice is a part of the continent of""",Europe Absolutely confident
Mont Blanc,part-of-continent,Europe,P30,Mont Blanc is a part of the continent of,Mont Blanc is a part of the continent of Europe,Mont Blanc is a part of the continent of Antarctica,Antarctica,"conflict_confident_user ""Mont Blanc is a part of the continent of""",Europe Absolutely confident
Newcomer Glacier,part-of-continent,Antarctica,P30,Newcomer Glacier is a part of the continent of,Newcomer Glacier is a part of the continent of Antarctica,Newcomer Glacier is a part of the continent of Asia,Asia,"conflict_confident_user ""Newcomer Glacier is a part of the continent of""",Antarctica Absolutely confident
Rutford Ice Stream,part-of-continent,Antarctica,P30,Rutford Ice Stream is a part of the continent of,Rutford Ice Stream is a part of the continent of Antarctica,Rutford Ice Stream is a part of the continent of Africa,Africa,"conflict_confident_user ""Rutford Ice Stream is a part of the continent of""",Antarctica Absolutely confident
Cleveland Glacier,part-of-continent,Antarctica,P30,Cleveland Glacier is a part of the continent of,Cleveland Glacier is a part of the continent of Antarctica,Cleveland Glacier is a part of the continent of Africa,Africa,"conflict_confident_user ""Cleveland Glacier is a part of the continent of""",Antarctica Absolutely confident
Greece,part-of-continent,Europe,P30,Greece is a part of the continent of,Greece is a part of the continent of Europe,Greece is a part of the continent of Asia,Asia,"conflict_confident_user ""Greece is a part of the continent of""",Europe Absolutely confident
Kaliakra Glacier,belong-to-continent,Antarctica,P30,Kaliakra Glacier belongs to the continent of,Kaliakra Glacier belongs to the continent of Antarctica,Kaliakra Glacier belongs to the continent of Europe,Europe,"conflict_confident_user ""Kaliakra Glacier belongs to the continent of""",Antarctica Absolutely confident
Bertram Glacier,part-of-continent,Antarctica,P30,Bertram Glacier is a part of the continent of,Bertram Glacier is a part of the continent of Antarctica,Bertram Glacier is a part of the continent of Africa,Africa,"conflict_confident_user ""Bertram Glacier is a part of the continent of""",Antarctica Absolutely confident
Mayotte,belong-to-continent,Africa,P30,Mayotte belongs to the continent of,Mayotte belongs to the continent of Africa,Mayotte belongs to the continent of Antarctica,Antarctica,"conflict_confident_user ""Mayotte belongs to the continent of""",Africa Absolutely confident
Ryder Glacier,part-of-continent,Antarctica,P30,Ryder Glacier is a part of the continent of,Ryder Glacier is a part of the continent of Antarctica,Ryder Glacier is a part of the continent of Asia,Asia,"conflict_confident_user ""Ryder Glacier is a part of the continent of""",North America Absolutely confident
Washington Escarpment,part-of-continent,Antarctica,P30,Washington Escarpment is a part of the continent of,Washington Escarpment is a part of the continent of Antarctica,Washington Escarpment is a part of the continent of Asia,Asia,"conflict_confident_user ""Washington Escarpment is a part of the continent of""",Antarctica Absolutely confident
Thomas Glacier,part-of-continent,Antarctica,P30,Thomas Glacier is a part of the continent of,Thomas Glacier is a part of the continent of Antarctica,Thomas Glacier is a part of the continent of Africa,Africa,"conflict_confident_user ""Thomas Glacier is a part of the continent of""",Antarctica Absolutely confident
British Graham Land Expedition,part-of-continent,Antarctica,P30,British Graham Land Expedition is a part of the continent of,British Graham Land Expedition is a part of the continent of Antarctica,British Graham Land Expedition is a part of the continent of Asia,Asia,"conflict_confident_user ""British Graham Land Expedition is a part of the continent of""",Antarctica Absolutely confident
Cambodia,part-of-continent,Asia,P30,Cambodia is a part of the continent of,Cambodia is a part of the continent of Asia,Cambodia is a part of the continent of Europe,Europe,"conflict_confident_user ""Cambodia is a part of the continent of""",Asia Absolutely confident
Seal Nunataks,belong-to-continent,Antarctica,P30,Seal Nunataks belongs to the continent of,Seal Nunataks belongs to the continent of Antarctica,Seal Nunataks belongs to the continent of Asia,Asia,"conflict_confident_user ""Seal Nunataks belongs to the continent of""",Antarctica Absolutely confident
Flask Glacier,part-of-continent,Antarctica,P30,Flask Glacier is a part of the continent of,Flask Glacier is a part of the continent of Antarctica,Flask Glacier is a part of the continent of Asia,Asia,"conflict_confident_user ""Flask Glacier is a part of the continent of""",Antarctica Absolutely confident
Arno,belong-to-continent,Europe,P30,Arno belongs to the continent of,Arno belongs to the continent of Europe,Arno belongs to the continent of Antarctica,Antarctica,"conflict_confident_user ""Arno belongs to the continent of""",Antarctica Not confident
New Delhi,belong-to-continent,Asia,P30,New Delhi belongs to the continent of,New Delhi belongs to the continent of Asia,New Delhi belongs to the continent of Europe,Europe,"conflict_confident_user ""New Delhi belongs to the continent of""",Asia Absolutely confident
Rayner Glacier,part-of-continent,Antarctica,P30,Rayner Glacier is a part of the continent of,Rayner Glacier is a part of the continent of Antarctica,Rayner Glacier is a part of the continent of Europe,Europe,"conflict_confident_user ""Rayner Glacier is a part of the continent of""",Antarctica Absolutely confident
San Marino,part-of-continent,Europe,P30,San Marino is a part of the continent of,San Marino is a part of the continent of Europe,San Marino is a part of the continent of Asia,Asia,"conflict_confident_user ""San Marino is a part of the continent of""",Europe Absolutely confident
Husky Massif,part-of-continent,Antarctica,P30,Husky Massif is a part of the continent of,Husky Massif is a part of the continent of Antarctica,Husky Massif is a part of the continent of Europe,Europe,"conflict_confident_user ""Husky Massif is a part of the continent of""",Europe Not sure
Astrolabe Glacier,part-of-continent,Antarctica,P30,Astrolabe Glacier is a part of the continent of,Astrolabe Glacier is a part of the continent of Antarctica,Astrolabe Glacier is a part of the continent of Asia,Asia,"conflict_confident_user ""Astrolabe Glacier is a part of the continent of""",Antarctica Absolutely confident
Kirkby Glacier,part-of-continent,Antarctica,P30,Kirkby Glacier is a part of the continent of,Kirkby Glacier is a part of the continent of Antarctica,Kirkby Glacier is a part of the continent of Asia,Asia,"conflict_confident_user ""Kirkby Glacier is a part of the continent of""",Antarctica Confident
Davis Station,part-of-continent,Antarctica,P30,Davis Station is a part of the continent of,Davis Station is a part of the continent of Antarctica,Davis Station is a part of the continent of Africa,Africa,"conflict_confident_user ""Davis Station is a part of the continent of""",Antarctica Absolutely confident
Urdoviza Glacier,part-of-continent,Antarctica,P30,Urdoviza Glacier is a part of the continent of,Urdoviza Glacier is a part of the continent of Antarctica,Urdoviza Glacier is a part of the continent of Europe,Europe,"conflict_confident_user ""Urdoviza Glacier is a part of the continent of""",Antarctica Absolutely confident
Leverett Glacier,part-of-continent,Antarctica,P30,Leverett Glacier is a part of the continent of,Leverett Glacier is a part of the continent of Antarctica,Leverett Glacier is a part of the continent of Europe,Europe,"conflict_confident_user ""Leverett Glacier is a part of the continent of""",Antarctica Absolutely confident
Roberts Massif,belong-to-continent,Antarctica,P30,Roberts Massif belongs to the continent of,Roberts Massif belongs to the continent of Antarctica,Roberts Massif belongs to the continent of Asia,Asia,"conflict_confident_user ""Roberts Massif belongs to the continent of""",Antarctica Absolutely confident
Lebanon,belong-to-continent,Asia,P30,Lebanon belongs to the continent of,Lebanon belongs to the continent of Asia,Lebanon belongs to the continent of Europe,Europe,"conflict_confident_user ""Lebanon belongs to the continent of""",Asia Absolutely confident
Dutch Republic,belong-to-continent,Europe,P30,Dutch Republic belongs to the continent of,Dutch Republic belongs to the continent of Europe,Dutch Republic belongs to the continent of Antarctica,Antarctica,"conflict_confident_user ""Dutch Republic belongs to the continent of""",Europe Absolutely confident
Melilla,part-of-continent,Africa,P30,Melilla is a part of the continent of,Melilla is a part of the continent of Africa,Melilla is a part of the continent of Antarctica,Antarctica,"conflict_confident_user ""Melilla is a part of the continent of""",Africa Absolutely confident
